job_id,split,threshold,precision,recall,f1,predicted_positive_rows,selected
accident_h4,validation_assessment,0.0072289878,0.0093067277,0.9593495935,0.0184346196,12679,False
accident_h4,validation_assessment,0.0072639859,0.0093554269,0.9593495935,0.0185301508,12613,False
accident_h4,validation_assessment,0.0073023831,0.0094046386,0.9593495935,0.0186266772,12547,False
accident_h4,validation_assessment,0.0073341684,0.0093742489,0.9512195122,0.0185655348,12481,False
accident_h4,validation_assessment,0.0073696756,0.0094240838,0.9512195122,0.0186632637,12415,False
accident_h4,validation_assessment,0.0073991186,0.0093934732,0.9430894309,0.0186016677,12349,False
accident_h4,validation_assessment,0.0074206452,0.0094439469,0.9430894309,0.0187006287,12283,False
accident_h4,validation_assessment,0.0074497025,0.009494966,0.9430894309,0.0188006483,12217,False
accident_h4,validation_assessment,0.0074709043,0.0095465394,0.9430894309,0.0189017435,12151,False
accident_h4,validation_assessment,0.0074937091,0.009598676,0.9430894309,0.0190039318,12085,False
accident_h4,validation_assessment,0.0075186777,0.0096513853,0.9430894309,0.0191072311,12019,False
accident_h4,validation_assessment,0.007538713,0.0096210156,0.9349593496,0.0190460417,11953,False
accident_h4,validation_assessment,0.0075628114,0.0096744343,0.9349593496,0.0191507077,11887,False
accident_h4,validation_assessment,0.0075831991,0.0097284494,0.9349593496,0.0192565305,11821,False
accident_h4,validation_assessment,0.0076052696,0.009783071,0.9349593496,0.0193635292,11755,False
accident_h4,validation_assessment,0.0076214321,0.0098383095,0.9349593496,0.0194717237,11689,False
accident_h4,validation_assessment,0.0076399442,0.0098941753,0.9349593496,0.019581134,11623,False
accident_h4,validation_assessment,0.0076578642,0.0098641516,0.9268292683,0.0195205479,11557,False
accident_h4,validation_assessment,0.0076767454,0.009833783,0.918699187,0.0194592733,11491,False
accident_h4,validation_assessment,0.0076943903,0.0098905908,0.918699187,0.0195704884,11425,False
accident_h4,validation_assessment,0.0077099112,0.0098600229,0.9105691057,0.0195087964,11359,False
accident_h4,validation_assessment,0.0077273956,0.0098299681,0.9024390244,0.0194480946,11292,False
accident_h4,validation_assessment,0.0077486323,0.0098877606,0.9024390244,0.0195611948,11226,False
accident_h4,validation_assessment,0.0077675211,0.0099462366,0.9024390244,0.0196756182,11160,False
accident_h4,validation_assessment,0.0077864206,0.0100054083,0.9024390244,0.0197913881,11094,False
accident_h4,validation_assessment,0.0078019355,0.0099746101,0.8943089431,0.0197291723,11028,False
accident_h4,validation_assessment,0.0078188607,0.0100346652,0.8943089431,0.0198466396,10962,False
accident_h4,validation_assessment,0.0078351182,0.0100036711,0.8861788618,0.0197840094,10896,False
accident_h4,validation_assessment,0.0078477574,0.0099722992,0.8780487805,0.0197206245,10830,False
accident_h4,validation_assessment,0.0078644784,0.0100334448,0.8780487805,0.0198401764,10764,False
accident_h4,validation_assessment,0.007881085,0.0100953449,0.8780487805,0.0199611866,10698,False
accident_h4,validation_assessment,0.0078963653,0.0101580135,0.8780487805,0.020083682,10632,False
accident_h4,validation_assessment,0.0079113291,0.0101268219,0.8699186992,0.0200205819,10566,False
accident_h4,validation_assessment,0.0079250929,0.01,0.8536585366,0.019768427,10500,False
accident_h4,validation_assessment,0.0079369444,0.0099674142,0.8455284553,0.019702567,10434,False
accident_h4,validation_assessment,0.0079521703,0.0100308642,0.8455284553,0.019826518,10368,False
accident_h4,validation_assessment,0.0079642591,0.0100951272,0.8455284553,0.0199520384,10302,False
accident_h4,validation_assessment,0.0079776005,0.0101602188,0.8455284553,0.0200791582,10236,False
accident_h4,validation_assessment,0.0079908738,0.0102261554,0.8455284553,0.0202079083,10170,False
accident_h4,validation_assessment,0.0080040569,0.0102929533,0.8455284553,0.0203383201,10104,False
accident_h4,validation_assessment,0.0080180553,0.0103606296,0.8455284553,0.0204704261,10038,False
accident_h4,validation_assessment,0.0080327412,0.0101283594,0.8211382114,0.0200099059,9972,False
accident_h4,validation_assessment,0.0080435617,0.010094892,0.8130081301,0.0199421677,9906,False
accident_h4,validation_assessment,0.0080557639,0.0101626016,0.8130081301,0.0200742748,9840,False
accident_h4,validation_assessment,0.008069152,0.0101289134,0.8048780488,0.0200060624,9774,False
accident_h4,validation_assessment,0.0080841453,0.010197775,0.8048780488,0.0201403723,9708,False
accident_h4,validation_assessment,0.0080952379,0.0102675793,0.8048780488,0.0202764977,9642,False
accident_h4,validation_assessment,0.008109014,0.0103383459,0.8048780488,0.0204144757,9576,False
accident_h4,validation_assessment,0.0081230589,0.0103049422,0.7967479675,0.0203467248,9510,False
accident_h4,validation_assessment,0.008137208,0.0102710716,0.7886178862,0.0202780391,9444,False
accident_h4,validation_assessment,0.0081512072,0.0103444598,0.7886178862,0.0204210526,9377,False
accident_h4,validation_assessment,0.0081625637,0.0102029857,0.7723577236,0.0201399194,9311,False
accident_h4,validation_assessment,0.0081746669,0.0101676582,0.7642276423,0.0200683177,9245,False
accident_h4,validation_assessment,0.008186397,0.0101318226,0.756097561,0.0199956998,9179,False
accident_h4,validation_assessment,0.0081990332,0.0102052014,0.756097561,0.0201385881,9113,False
accident_h4,validation_assessment,0.0082130359,0.0101691168,0.7479674797,0.0200654308,9047,False
accident_h4,validation_assessment,0.0082237022,0.0100211558,0.7317073171,0.019771529,8981,False
accident_h4,validation_assessment,0.0082376565,0.0100953449,0.7317073171,0.0199159106,8915,False
accident_h4,validation_assessment,0.0082486746,0.0099446265,0.7154471545,0.0196165849,8849,False
accident_h4,validation_assessment,0.0082616049,0.0100193556,0.7154471545,0.0197619582,8783,False
accident_h4,validation_assessment,0.0082727193,0.0100952162,0.7154471545,0.0199095023,8717,False
accident_h4,validation_assessment,0.0082844442,0.0101722344,0.7154471545,0.020059266,8651,False
accident_h4,validation_assessment,0.0082940789,0.0101339546,0.7073170732,0.0199816261,8585,False
accident_h4,validation_assessment,0.0083037932,0.0102124663,0.7073170732,0.0201342282,8519,False
accident_h4,validation_assessment,0.0083149659,0.0101739028,0.6991869919,0.0200559701,8453,False
accident_h4,validation_assessment,0.0083255813,0.0101347323,0.6910569106,0.0199764982,8387,False
accident_h4,validation_assessment,0.0083373565,0.0102151184,0.6910569106,0.0201326386,8321,False
accident_h4,validation_assessment,0.0083482696,0.0101756511,0.6829268293,0.0200525185,8255,False
accident_h4,validation_assessment,0.0083584982,0.0101355477,0.674796748,0.0199711261,8189,False
accident_h4,validation_assessment,0.008372259,0.0100947926,0.6666666667,0.0198884308,8123,False
accident_h4,validation_assessment,0.0083869881,0.0101774854,0.6666666667,0.0200488998,8057,False
accident_h4,validation_assessment,0.0083983922,0.0101364035,0.6585365854,0.0199654917,7991,False
accident_h4,validation_assessment,0.0084118942,0.0100946372,0.6504065041,0.0198807157,7925,False
accident_h4,validation_assessment,0.008426581,0.0100521695,0.6422764228,0.0197945377,7859,False
accident_h4,validation_assessment,0.008439099,0.0101373027,0.6422764228,0.0199595755,7793,False
accident_h4,validation_assessment,0.0084494806,0.0102238903,0.6422764228,0.0201273885,7727,False
accident_h4,validation_assessment,0.0084608751,0.0103119697,0.6422764228,0.0202980473,7661,False
accident_h4,validation_assessment,0.0084715446,0.01040158,0.6422764228,0.0204716248,7595,False
accident_h4,validation_assessment,0.0084816834,0.0104941552,0.6422764228,0.0206508953,7528,False
accident_h4,validation_assessment,0.0084926547,0.0103189493,0.6260162602,0.0203032301,7462,False
accident_h4,validation_assessment,0.0085030606,0.010411033,0.6260162602,0.020481447,7396,False
accident_h4,validation_assessment,0.008516711,0.0105047749,0.6260162602,0.0206628203,7330,False
accident_h4,validation_assessment,0.0085263363,0.0106002203,0.6260162602,0.0208474347,7264,False
accident_h4,validation_assessment,0.0085378229,0.010419561,0.6097560976,0.0204890042,7198,False
accident_h4,validation_assessment,0.008550472,0.0105159843,0.6097560976,0.0206753963,7132,False
accident_h4,validation_assessment,0.0085630561,0.0103311633,0.593495935,0.0203088051,7066,False
accident_h4,validation_assessment,0.0085758719,0.0102857143,0.5853658537,0.020216201,7000,False
accident_h4,validation_assessment,0.0085884463,0.0102394001,0.5772357724,0.0201218648,6934,False
accident_h4,validation_assessment,0.0086025016,0.0103377985,0.5772357724,0.0203118295,6868,False
accident_h4,validation_assessment,0.0086166209,0.0101440753,0.5609756098,0.0199277978,6802,False
accident_h4,validation_assessment,0.0086300722,0.0100950119,0.5528455285,0.0198279633,6736,False
accident_h4,validation_assessment,0.0086456616,0.0098950525,0.5365853659,0.019431768,6670,False
accident_h4,validation_assessment,0.0086596896,0.0096910963,0.5203252033,0.0190277984,6604,False
accident_h4,validation_assessment,0.0086698057,0.0096359743,0.512195122,0.0189160787,6538,False
accident_h4,validation_assessment,0.0086808075,0.0097342398,0.512195122,0.0191053829,6472,False
accident_h4,validation_assessment,0.0086950335,0.0098345301,0.512195122,0.0192985143,6406,False
accident_h4,validation_assessment,0.0087064322,0.0099369085,0.512195122,0.0194955903,6340,False
accident_h4,validation_assessment,0.0087192284,0.009722665,0.4959349593,0.0190714397,6274,False
accident_h4,validation_assessment,0.0087313323,0.0098260309,0.4959349593,0.0192702575,6208,False
accident_h4,validation_assessment,0.0087436577,0.0099316184,0.4959349593,0.0194732642,6142,False
accident_h4,validation_assessment,0.0087562151,0.0100394997,0.4959349593,0.0196805936,6076,False
accident_h4,validation_assessment,0.0087675201,0.0101497504,0.4959349593,0.0198923855,6010,False
accident_h4,validation_assessment,0.0087798714,0.0102624495,0.4959349593,0.0201087852,5944,False
accident_h4,validation_assessment,0.0087941593,0.0103776795,0.4959349593,0.020329945,5878,False
accident_h4,validation_assessment,0.0088067969,0.0104955265,0.4959349593,0.0205560236,5812,False
accident_h4,validation_assessment,0.0088186882,0.0104420466,0.487804878,0.0204464134,5746,False
accident_h4,validation_assessment,0.0088309557,0.0105633803,0.487804878,0.0206789592,5680,False
accident_h4,validation_assessment,0.0088425411,0.010511313,0.4796747967,0.0205718271,5613,False
accident_h4,validation_assessment,0.0088552822,0.01063638,0.4796747967,0.0208112875,5547,False
accident_h4,validation_assessment,0.0088686071,0.0103995621,0.4634146341,0.0203426124,5481,False
accident_h4,validation_assessment,0.0088798791,0.0105263158,0.4634146341,0.0205850488,5415,False
accident_h4,validation_assessment,0.0088928667,0.0106561974,0.4634146341,0.0208333333,5349,False
accident_h4,validation_assessment,0.008906175,0.0107893242,0.4634146341,0.0210876804,5283,False
accident_h4,validation_assessment,0.008923041,0.0107341384,0.4552845528,0.0209737828,5217,False
accident_h4,validation_assessment,0.0089371275,0.0108716754,0.4552845528,0.0212362533,5151,False
accident_h4,validation_assessment,0.0089527157,0.0110127827,0.4552845528,0.0215053763,5085,False
accident_h4,validation_assessment,0.0089686921,0.0111576011,0.4552845528,0.021781408,5019,False
accident_h4,validation_assessment,0.0089825984,0.011306279,0.4552845528,0.0220646178,4953,False
accident_h4,validation_assessment,0.0089953045,0.0114589728,0.4552845528,0.0223552894,4887,False
accident_h4,validation_assessment,0.0090099688,0.0116158473,0.4552845528,0.0226537217,4821,False
accident_h4,validation_assessment,0.0090258712,0.0117770768,0.4552845528,0.0229602296,4755,False
accident_h4,validation_assessment,0.0090376792,0.0117295799,0.4471544715,0.0228595179,4689,False
accident_h4,validation_assessment,0.0090544271,0.0118970366,0.4471544715,0.0231774126,4623,False
accident_h4,validation_assessment,0.0090700053,0.0120693439,0.4471544715,0.0235042735,4557,False
accident_h4,validation_assessment,0.0090862956,0.0113560454,0.4146341463,0.022106632,4491,False
accident_h4,validation_assessment,0.0090995994,0.011299435,0.406504065,0.0219876869,4425,False
accident_h4,validation_assessment,0.0091139767,0.0112411103,0.3983739837,0.0218652387,4359,False
accident_h4,validation_assessment,0.0091300546,0.0114139297,0.3983739837,0.022192029,4293,False
accident_h4,validation_assessment,0.0091455108,0.0111189969,0.3821138211,0.0216091954,4227,False
accident_h4,validation_assessment,0.0091647687,0.0112953617,0.3821138211,0.0219421102,4161,False
accident_h4,validation_assessment,0.0091823049,0.0114774115,0.3821138211,0.0222854433,4095,False
accident_h4,validation_assessment,0.0091973893,0.0116654257,0.3821138211,0.0226396917,4029,False
accident_h4,validation_assessment,0.0092110337,0.0118597022,0.3821138211,0.0230053842,3963,False
accident_h4,validation_assessment,0.0092285221,0.0118039518,0.3739837398,0.0228855721,3897,False
accident_h4,validation_assessment,0.0092498226,0.0120073088,0.3739837398,0.0232675771,3831,False
accident_h4,validation_assessment,0.0092665076,0.011424017,0.3495934959,0.0221250322,3764,False
accident_h4,validation_assessment,0.0092825881,0.0113574905,0.3414634146,0.0219837739,3698,False
accident_h4,validation_assessment,0.0093028465,0.0112885463,0.3333333333,0.0218375499,3632,False
accident_h4,validation_assessment,0.0093185137,0.0114974762,0.3333333333,0.0222282461,3566,False
accident_h4,validation_assessment,0.0093355381,0.0108571429,0.3089430894,0.0209770908,3500,False
accident_h4,validation_assessment,0.009353964,0.0107746069,0.3008130081,0.0208040484,3434,False
accident_h4,validation_assessment,0.0093709586,0.0109857482,0.3008130081,0.0211973647,3368,False
accident_h4,validation_assessment,0.0093911048,0.0109024833,0.2926829268,0.0210218978,3302,False
accident_h4,validation_assessment,0.0094110906,0.0111248455,0.2926829268,0.0214349509,3236,False
accident_h4,validation_assessment,0.0094338779,0.0113564669,0.2926829268,0.0218645612,3170,False
accident_h4,validation_assessment,0.0094525751,0.0115979381,0.2926829268,0.0223117447,3104,False
accident_h4,validation_assessment,0.0094763044,0.0118499013,0.2926829268,0.022777602,3038,False
accident_h4,validation_assessment,0.0094968529,0.0117765814,0.2845528455,0.0226171244,2972,False
accident_h4,validation_assessment,0.0095152391,0.0113558156,0.2682926829,0.0217893694,2906,False
accident_h4,validation_assessment,0.0095381631,0.0112676056,0.2601626016,0.02159973,2840,False
accident_h4,validation_assessment,0.009557215,0.0111751983,0.2520325203,0.0214014498,2774,False
accident_h4,validation_assessment,0.0095751201,0.0114475628,0.2520325203,0.0219003886,2708,False
accident_h4,validation_assessment,0.0095931857,0.0117335352,0.2520325203,0.0224231465,2642,False
accident_h4,validation_assessment,0.0096122562,0.0120341615,0.2520325203,0.0229714709,2576,False
accident_h4,validation_assessment,0.0096301856,0.0115537849,0.2357723577,0.0220281048,2510,False
accident_h4,validation_assessment,0.00965363,0.0118657938,0.2357723577,0.0225944683,2444,False
accident_h4,validation_assessment,0.0096788327,0.012195122,0.2357723577,0.0231907237,2378,False
accident_h4,validation_assessment,0.0096972644,0.0125432526,0.2357723577,0.0238193018,2312,False
accident_h4,validation_assessment,0.0097226592,0.0129118433,0.2357723577,0.0244829042,2246,False
accident_h4,validation_assessment,0.0097442443,0.0133027523,0.2357723577,0.0251845419,2180,False
accident_h4,validation_assessment,0.0097658233,0.0132450331,0.2276422764,0.025033527,2114,False
accident_h4,validation_assessment,0.0097900863,0.01171875,0.1951219512,0.0221096269,2048,False
accident_h4,validation_assessment,0.0098138507,0.0121089808,0.1951219512,0.0228028504,1982,False
accident_h4,validation_assessment,0.0098407332,0.012526096,0.1951219512,0.0235409514,1916,False
accident_h4,validation_assessment,0.0098614063,0.0129799892,0.1951219512,0.0243407708,1849,False
accident_h4,validation_assessment,0.0098887578,0.0134604599,0.1951219512,0.0251836306,1783,False
accident_h4,validation_assessment,0.0099133299,0.0133954572,0.1869918699,0.025,1717,False
accident_h4,validation_assessment,0.0099373728,0.0139309509,0.1869918699,0.0259301015,1651,False
accident_h4,validation_assessment,0.0099654749,0.014511041,0.1869918699,0.0269320843,1585,False
accident_h4,validation_assessment,0.0099945849,0.0138248848,0.1707317073,0.0255785627,1519,False
accident_h4,validation_assessment,0.0100273352,0.0130763937,0.1544715447,0.0241116751,1453,False
accident_h4,validation_assessment,0.0100558786,0.0136986301,0.1544715447,0.0251655629,1387,False
accident_h4,validation_assessment,0.0100959719,0.0136260409,0.1463414634,0.0249307479,1321,False
accident_h4,validation_assessment,0.0101290039,0.0135458167,0.1382113821,0.0246734398,1255,False
accident_h4,validation_assessment,0.0101669776,0.0142977292,0.1382113821,0.0259146341,1189,False
accident_h4,validation_assessment,0.0102165075,0.0151380232,0.1382113821,0.0272873194,1123,True
accident_h4,validation_assessment,0.0102783221,0.0151371807,0.1300813008,0.0271186441,1057,False
accident_h4,validation_assessment,0.0103205604,0.0141271443,0.1138211382,0.0251346499,991,False
accident_h4,validation_assessment,0.0103638746,0.0118918919,0.0894308943,0.0209923664,925,False
accident_h4,validation_assessment,0.0104004685,0.0104772992,0.0731707317,0.0183299389,859,False
accident_h4,validation_assessment,0.0104522797,0.0100882724,0.0650406504,0.0174672489,793,False
accident_h4,validation_assessment,0.0105040739,0.0110041265,0.0650406504,0.0188235294,727,False
accident_h4,validation_assessment,0.0105511203,0.0105900151,0.0569105691,0.0178571429,661,False
accident_h4,validation_assessment,0.0106195266,0.0117647059,0.0569105691,0.0194986072,595,False
accident_h4,validation_assessment,0.0107051486,0.011342155,0.0487804878,0.018404908,529,False
accident_h4,validation_assessment,0.0107755453,0.0107991361,0.0406504065,0.0170648464,463,False
accident_h4,validation_assessment,0.0108541753,0.0125944584,0.0406504065,0.0192307692,397,False
accident_h4,validation_assessment,0.0109833267,0.0120845921,0.0325203252,0.0176211454,331,False
accident_h4,validation_assessment,0.0111457924,0.0113207547,0.0243902439,0.0154639175,265,False
accident_h4,validation_assessment,0.0113994873,0.0150753769,0.0243902439,0.0186335404,199,False
accident_h4,validation_assessment,0.0118173141,0.007518797,0.0081300813,0.0078125,133,False
accident_h4,validation_assessment,0.0125905731,0,0,0,67,False
accident_h4,validation_assessment,0.0158993691,0,0,0,1,False
accident_h4,validation_assessment,0.5,0,0,0,0,False
