job_id,task,target_column,horizon_windows,family,candidate_id,fold,status,failure,full_training_rows,sampled_training_rows,sampled_training_timestamps,validation_rows,training_origin_start,training_origin_end,maximum_training_target_timestamp,validation_origin_start,validation_origin_end,rows,accuracy,macro_precision,macro_recall,macro_f1,brier_score,log_loss,fit_seconds,prediction_seconds,training_weight_evidence_json,confusion_matrix_json,per_class_json,positive_rows,negative_rows,positive_rate,roc_auc,pr_auc
congestion_h3,congestion,target_congestion_h3,3,svm,svm_default,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.7513095238,0.6098098644,0.604325527,0.5934188989,,,0.061677,0.018967,"{""balanced_class_weights"":{""Free-flow"":0.4135079256,""Heavy"":3.2258064516,""Moderate"":0.963081862,""Severe"":4.2857142857},""class_counts"":{""Free-flow"":1451,""Heavy"":186,""Moderate"":623,""Severe"":140},""rows"":2400}","[[4375,596,4,3],[425,1215,423,55],[7,181,604,73],[0,28,294,117]]","{""Free-flow"":{""f1"":0.8942258559,""precision"":0.9101310589,""recall"":0.8788670149,""support"":4978},""Heavy"":{""f1"":0.5515981735,""precision"":0.4558490566,""recall"":0.698265896,""support"":865},""Moderate"":{""f1"":0.5872402127,""precision"":0.6014851485,""recall"":0.5736543909,""support"":2118},""Severe"":{""f1"":0.3406113537,""precision"":0.4717741935,""recall"":0.2665148064,""support"":439}}",,,,,
congestion_h3,congestion,target_congestion_h3,3,svm,svm_default,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.6989285714,0.5334268414,0.5225580247,0.5211667871,,,0.056445,0.021919,"{""balanced_class_weights"":{""Free-flow"":0.4294917681,""Heavy"":2.1352313167,""Moderate"":0.9174311927,""Severe"":8.8235294118},""class_counts"":{""Free-flow"":1397,""Heavy"":281,""Moderate"":654,""Severe"":68},""rows"":2400}","[[4136,636,22,5],[414,1296,250,112],[7,502,262,245],[0,234,102,177]]","{""Free-flow"":{""f1"":0.8841385207,""precision"":0.9076146588,""recall"":0.861846218,""support"":4799},""Heavy"":{""f1"":0.3171912833,""precision"":0.4119496855,""recall"":0.2578740157,""support"":1016},""Moderate"":{""f1"":0.546835443,""precision"":0.4857571214,""recall"":0.6254826255,""support"":2072},""Severe"":{""f1"":0.3365019011,""precision"":0.3283858998,""recall"":0.3450292398,""support"":513}}",,,,,
congestion_h3,congestion,target_congestion_h3,3,svm,svm_default,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.7278571429,0.5180473353,0.5943825165,0.5465781329,,,0.062416,0.020669,"{""balanced_class_weights"":{""Free-flow"":0.4032258065,""Heavy"":2.8708133971,""Moderate"":1.0101010101,""Severe"":5.504587156},""class_counts"":{""Free-flow"":1488,""Heavy"":209,""Moderate"":594,""Severe"":109},""rows"":2400}","[[4676,898,54,2],[492,1148,432,45],[41,135,177,121],[1,28,37,113]]","{""Free-flow"":{""f1"":0.8627306273,""precision"":0.8975047985,""recall"":0.8305506217,""support"":5630},""Heavy"":{""f1"":0.3015332198,""precision"":0.2528571429,""recall"":0.3734177215,""support"":474},""Moderate"":{""f1"":0.5307443366,""precision"":0.5196921684,""recall"":0.5422768068,""support"":2117},""Severe"":{""f1"":0.4913043478,""precision"":0.4021352313,""recall"":0.6312849162,""support"":179}}",,,,,
congestion_h3,congestion,target_congestion_h3,3,svm,svm_default,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,0.7204804805,0.4782936609,0.47744705,0.4723239624,,,0.053562,0.019532,"{""balanced_class_weights"":{""Free-flow"":0.3965631196,""Heavy"":2.8708133971,""Moderate"":1.0380622837,""Severe"":6.0},""class_counts"":{""Free-flow"":1513,""Heavy"":209,""Moderate"":578,""Severe"":100},""rows"":2400}","[[4731,321,36,19],[649,954,312,149],[69,185,250,116],[6,210,255,63]]","{""Free-flow"":{""f1"":0.8958530581,""precision"":0.8672777269,""recall"":0.926375563,""support"":5107},""Heavy"":{""f1"":0.339443313,""precision"":0.2930832356,""recall"":0.4032258065,""support"":620},""Moderate"":{""f1"":0.5109801821,""precision"":0.571257485,""recall"":0.4622093023,""support"":2064},""Severe"":{""f1"":0.1430192963,""precision"":0.181556196,""recall"":0.1179775281,""support"":534}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.7320238095,0.5736749336,0.6130780218,0.5874870468,0.4210648396,3.6697056027,0.040457,0.040474,"{""balanced_class_weights"":{""Free-flow"":0.395256917,""Heavy"":2.8037383178,""Moderate"":1.1428571429,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1518,""Heavy"":214,""Moderate"":525,""Severe"":143},""rows"":2400}","[[4378,809,101,35],[251,1116,390,68],[14,173,446,162],[4,27,217,209]]","{""Free-flow"":{""f1"":0.8782347041,""precision"":0.9421131913,""recall"":0.8224685328,""support"":5323},""Heavy"":{""f1"":0.4576706003,""precision"":0.3864818024,""recall"":0.5610062893,""support"":795},""Moderate"":{""f1"":0.5650632911,""precision"":0.5251764706,""recall"":0.6115068493,""support"":1825},""Severe"":{""f1"":0.4489795918,""precision"":0.44092827,""recall"":0.4573304158,""support"":457}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.7158333333,0.5560072607,0.5466105545,0.544791296,0.4321919139,3.5049420348,0.041337,0.043495,"{""balanced_class_weights"":{""Free-flow"":0.4084411164,""Heavy"":2.6785714286,""Moderate"":1.0434782609,""Severe"":4.5454545455},""class_counts"":{""Free-flow"":1469,""Heavy"":224,""Moderate"":575,""Severe"":132},""rows"":2400}","[[4148,729,100,1],[139,1412,533,30],[1,405,306,152],[0,216,81,147]]","{""Free-flow"":{""f1"":0.8953162098,""precision"":0.9673507463,""recall"":0.833266372,""support"":4978},""Heavy"":{""f1"":0.3248407643,""precision"":0.3,""recall"":0.3541666667,""support"":864},""Moderate"":{""f1"":0.5791632486,""precision"":0.5112237509,""recall"":0.6679280984,""support"":2114},""Severe"":{""f1"":0.3798449612,""precision"":0.4454545455,""recall"":0.3310810811,""support"":444}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.7089285714,0.5485194039,0.5506900967,0.5448980083,0.466970218,5.1837052952,0.038888,0.04182,"{""balanced_class_weights"":{""Free-flow"":0.4273504274,""Heavy"":2.1978021978,""Moderate"":0.9478672986,""Severe"":6.6666666667},""class_counts"":{""Free-flow"":1404,""Heavy"":273,""Moderate"":633,""Severe"":90},""rows"":2400}","[[4054,662,81,2],[373,1250,389,61],[3,303,533,178],[0,88,305,118]]","{""Free-flow"":{""f1"":0.8785350526,""precision"":0.9151241535,""recall"":0.8447593249,""support"":4799},""Heavy"":{""f1"":0.4584946237,""precision"":0.4074923547,""recall"":0.5240904621,""support"":1017},""Moderate"":{""f1"":0.571297989,""precision"":0.5427702996,""recall"":0.6029908345,""support"":2073},""Severe"":{""f1"":0.2712643678,""precision"":0.3286908078,""recall"":0.2309197652,""support"":511}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.715,0.472473109,0.613740445,0.49332383,0.4218411882,3.021100965,0.040566,0.04333,"{""balanced_class_weights"":{""Free-flow"":0.4037685061,""Heavy"":2.2388059701,""Moderate"":1.0563380282,""Severe"":7.6923076923},""class_counts"":{""Free-flow"":1486,""Heavy"":268,""Moderate"":568,""Severe"":78},""rows"":2400}","[[4399,863,290,78],[208,1346,250,334],[4,141,129,185],[0,17,24,132]]","{""Free-flow"":{""f1"":0.8590957914,""precision"":0.9540229885,""recall"":0.7813499112,""support"":5630},""Heavy"":{""f1"":0.2239583333,""precision"":0.1861471861,""recall"":0.2810457516,""support"":459},""Moderate"":{""f1"":0.5975582686,""precision"":0.5686523025,""recall"":0.6295603368,""support"":2138},""Severe"":{""f1"":0.2926829268,""precision"":0.1810699588,""recall"":0.7630057803,""support"":173}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_balanced,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,0.7309638554,0.5781032657,0.5618749542,0.5587403556,0.4330128815,4.2935612409,0.039957,0.041356,"{""balanced_class_weights"":{""Free-flow"":0.4037685061,""Heavy"":3.2085561497,""Moderate"":0.9900990099,""Severe"":4.958677686},""class_counts"":{""Free-flow"":1486,""Heavy"":187,""Moderate"":606,""Severe"":121},""rows"":2400}","[[4120,943,44,0],[178,1557,242,64],[18,286,206,108],[23,176,151,184]]","{""Free-flow"":{""f1"":0.8723269109,""precision"":0.9495275409,""recall"":0.8067358528,""support"":5107},""Heavy"":{""f1"":0.3267248216,""precision"":0.3203732504,""recall"":0.3333333333,""support"":618},""Moderate"":{""f1"":0.6224265441,""precision"":0.525658339,""recall"":0.7628613425,""support"":2041},""Severe"":{""f1"":0.4134831461,""precision"":0.5168539326,""recall"":0.3445692884,""support"":534}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.7255952381,0.5676072935,0.6106959849,0.5847143712,0.4677496231,5.9984327529,0.042163,0.042832,"{""balanced_class_weights"":{""Free-flow"":0.395256917,""Heavy"":2.8037383178,""Moderate"":1.1428571429,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1518,""Heavy"":214,""Moderate"":525,""Severe"":143},""rows"":2400}","[[4393,782,127,21],[332,1057,359,77],[12,187,401,195],[0,28,185,244]]","{""Free-flow"":{""f1"":0.873359841,""precision"":0.9273801984,""recall"":0.8252864926,""support"":5323},""Heavy"":{""f1"":0.4295661489,""precision"":0.3740671642,""recall"":0.5044025157,""support"":795},""Moderate"":{""f1"":0.5449858211,""precision"":0.5146056475,""recall"":0.5791780822,""support"":1825},""Severe"":{""f1"":0.490945674,""precision"":0.4543761639,""recall"":0.533916849,""support"":457}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.710952381,0.5095290702,0.5247697866,0.515531319,0.4751081409,5.9487721861,0.04272,0.042958,"{""balanced_class_weights"":{""Free-flow"":0.4084411164,""Heavy"":2.6785714286,""Moderate"":1.0434782609,""Severe"":4.5454545455},""class_counts"":{""Free-flow"":1469,""Heavy"":224,""Moderate"":575,""Severe"":132},""rows"":2400}","[[4266,608,42,62],[273,1235,395,211],[0,346,368,150],[0,181,160,103]]","{""Free-flow"":{""f1"":0.8965009982,""precision"":0.9398545935,""recall"":0.856970671,""support"":4978},""Heavy"":{""f1"":0.4024056862,""precision"":0.3813471503,""recall"":0.4259259259,""support"":864},""Moderate"":{""f1"":0.5508474576,""precision"":0.5210970464,""recall"":0.5842005676,""support"":2114},""Severe"":{""f1"":0.212371134,""precision"":0.1958174905,""recall"":0.231981982,""support"":444}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.6976190476,0.5342728975,0.5335636388,0.5316778508,0.5205734965,7.5134525917,0.041484,0.042155,"{""balanced_class_weights"":{""Free-flow"":0.4273504274,""Heavy"":2.1978021978,""Moderate"":0.9478672986,""Severe"":6.6666666667},""class_counts"":{""Free-flow"":1404,""Heavy"":273,""Moderate"":633,""Severe"":90},""rows"":2400}","[[4023,703,71,2],[364,1291,342,76],[20,379,406,212],[1,128,242,140]]","{""Free-flow"":{""f1"":0.8739002933,""precision"":0.9126588022,""recall"":0.8382996458,""support"":4799},""Heavy"":{""f1"":0.3907603465,""precision"":0.3826578699,""recall"":0.3992133727,""support"":1017},""Moderate"":{""f1"":0.5644949716,""precision"":0.5161935226,""recall"":0.6227689339,""support"":2073},""Severe"":{""f1"":0.2975557917,""precision"":0.3255813953,""recall"":0.2739726027,""support"":511}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.7017857143,0.4739691928,0.5807202069,0.5000370322,0.4854516049,5.4646800496,0.042806,0.042691,"{""balanced_class_weights"":{""Free-flow"":0.4037685061,""Heavy"":2.2388059701,""Moderate"":1.0563380282,""Severe"":7.6923076923},""class_counts"":{""Free-flow"":1486,""Heavy"":268,""Moderate"":568,""Severe"":78},""rows"":2400}","[[4531,778,300,21],[430,1098,492,118],[15,158,148,138],[0,18,37,118]]","{""Free-flow"":{""f1"":0.8544220253,""precision"":0.9105707395,""recall"":0.8047957371,""support"":5630},""Heavy"":{""f1"":0.2061281337,""precision"":0.1514841351,""recall"":0.3224400871,""support"":459},""Moderate"":{""f1"":0.5241050119,""precision"":0.5350877193,""recall"":0.5135640786,""support"":2138},""Severe"":{""f1"":0.4154929577,""precision"":0.2987341772,""recall"":0.6820809249,""support"":173}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,decision_tree,tree_deep,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,0.7130120482,0.5438341736,0.5284044709,0.5246881489,0.4699948254,6.262395975,0.042473,0.041634,"{""balanced_class_weights"":{""Free-flow"":0.4037685061,""Heavy"":3.2085561497,""Moderate"":0.9900990099,""Severe"":4.958677686},""class_counts"":{""Free-flow"":1486,""Heavy"":187,""Moderate"":606,""Severe"":121},""rows"":2400}","[[4096,902,66,43],[214,1485,270,72],[32,334,185,67],[11,216,155,152]]","{""Free-flow"":{""f1"":0.865961945,""precision"":0.9409602573,""recall"":0.8020364206,""support"":5107},""Heavy"":{""f1"":0.285935085,""precision"":0.2736686391,""recall"":0.2993527508,""support"":618},""Moderate"":{""f1"":0.5966251507,""precision"":0.5056179775,""recall"":0.7275845174,""support"":2041},""Severe"":{""f1"":0.3502304147,""precision"":0.4550898204,""recall"":0.2846441948,""support"":534}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.7952380952,0.6733619765,0.6845435041,0.6756659061,0.2839072412,0.5154572259,0.08565,0.075183,"{""balanced_class_weights"":{""Free-flow"":0.395256917,""Heavy"":2.8037383178,""Moderate"":1.1428571429,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1518,""Heavy"":214,""Moderate"":525,""Severe"":143},""rows"":2400}","[[4604,716,0,3],[266,1345,178,36],[7,165,498,125],[0,14,210,233]]","{""Free-flow"":{""f1"":0.902745098,""precision"":0.9440229649,""recall"":0.8649257937,""support"":5323},""Heavy"":{""f1"":0.5925044616,""precision"":0.5620767494,""recall"":0.6264150943,""support"":795},""Moderate"":{""f1"":0.6617466175,""precision"":0.6004464286,""recall"":0.7369863014,""support"":1825},""Severe"":{""f1"":0.5456674473,""precision"":0.5869017632,""recall"":0.5098468271,""support"":457}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.8019047619,0.660183451,0.6664207195,0.6560323499,0.2609413087,0.4442111642,0.087308,0.079321,"{""balanced_class_weights"":{""Free-flow"":0.4084411164,""Heavy"":2.6785714286,""Moderate"":1.0434782609,""Severe"":4.5454545455},""class_counts"":{""Free-flow"":1469,""Heavy"":224,""Moderate"":575,""Severe"":132},""rows"":2400}","[[4472,503,1,2],[230,1688,170,26],[1,337,300,226],[0,58,110,276]]","{""Free-flow"":{""f1"":0.9238715009,""precision"":0.9508824155,""recall"":0.8983527521,""support"":4978},""Heavy"":{""f1"":0.4152249135,""precision"":0.5163511188,""recall"":0.3472222222,""support"":864},""Moderate"":{""f1"":0.7182978723,""precision"":0.652745553,""recall"":0.7984862819,""support"":2114},""Severe"":{""f1"":0.5667351129,""precision"":0.520754717,""recall"":0.6216216216,""support"":444}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.7319047619,0.5940285468,0.56732129,0.5699677666,0.3396469093,0.6538376117,0.089159,0.078569,"{""balanced_class_weights"":{""Free-flow"":0.4273504274,""Heavy"":2.1978021978,""Moderate"":0.9478672986,""Severe"":6.6666666667},""class_counts"":{""Free-flow"":1404,""Heavy"":273,""Moderate"":633,""Severe"":90},""rows"":2400}","[[4066,728,4,1],[370,1460,218,25],[3,371,513,130],[0,118,284,109]]","{""Free-flow"":{""f1"":0.8802771163,""precision"":0.9159720658,""recall"":0.8472598458,""support"":4799},""Heavy"":{""f1"":0.5039292731,""precision"":0.5034347399,""recall"":0.5044247788,""support"":1017},""Moderate"":{""f1"":0.6147368421,""precision"":0.5453866268,""recall"":0.7042932947,""support"":2073},""Severe"":{""f1"":0.2809278351,""precision"":0.4113207547,""recall"":0.2133072407,""support"":511}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.814047619,0.6338698991,0.6502469334,0.6367893786,0.2694916279,0.486128617,0.07716,0.080006,"{""balanced_class_weights"":{""Free-flow"":0.4037685061,""Heavy"":2.2388059701,""Moderate"":1.0563380282,""Severe"":7.6923076923},""class_counts"":{""Free-flow"":1486,""Heavy"":268,""Moderate"":568,""Severe"":78},""rows"":2400}","[[4882,738,10,0],[250,1631,248,9],[3,146,252,58],[0,4,96,73]]","{""Free-flow"":{""f1"":0.9070134696,""precision"":0.9507302824,""recall"":0.8671403197,""support"":5630},""Heavy"":{""f1"":0.4732394366,""precision"":0.4158415842,""recall"":0.5490196078,""support"":459},""Moderate"":{""f1"":0.7004509341,""precision"":0.6474791584,""recall"":0.7628624883,""support"":2138},""Severe"":{""f1"":0.4664536741,""precision"":0.5214285714,""recall"":0.4219653179,""support"":173}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_balanced,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,0.7744578313,0.6761756625,0.5962222901,0.6104438758,0.3141165282,0.8497104551,0.083445,0.080878,"{""balanced_class_weights"":{""Free-flow"":0.4037685061,""Heavy"":3.2085561497,""Moderate"":0.9900990099,""Severe"":4.958677686},""class_counts"":{""Free-flow"":1486,""Heavy"":187,""Moderate"":606,""Severe"":121},""rows"":2400}","[[4387,720,0,0],[291,1613,117,20],[18,300,259,41],[3,178,184,169]]","{""Free-flow"":{""f1"":0.8947583112,""precision"":0.9336028942,""recall"":0.8590170354,""support"":5107},""Heavy"":{""f1"":0.4397283531,""precision"":0.4625,""recall"":0.4190938511,""support"":618},""Moderate"":{""f1"":0.6648804617,""precision"":0.5738171469,""recall"":0.7902988731,""support"":2041},""Severe"":{""f1"":0.442408377,""precision"":0.7347826087,""recall"":0.3164794007,""support"":534}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.7961904762,0.6731357797,0.6715740742,0.6685748888,0.2763838464,0.509004044,0.122469,0.079078,"{""balanced_class_weights"":{""Free-flow"":0.395256917,""Heavy"":2.8037383178,""Moderate"":1.1428571429,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1518,""Heavy"":214,""Moderate"":525,""Severe"":143},""rows"":2400}","[[4679,643,0,1],[325,1293,177,30],[14,165,503,113],[0,12,232,213]]","{""Free-flow"":{""f1"":0.904941495,""precision"":0.9324432045,""recall"":0.8790155927,""support"":5323},""Heavy"":{""f1"":0.5893380199,""precision"":0.5515350877,""recall"":0.6327044025,""support"":795},""Moderate"":{""f1"":0.656678517,""precision"":0.6119261713,""recall"":0.7084931507,""support"":1825},""Severe"":{""f1"":0.5233415233,""precision"":0.5966386555,""recall"":0.466083151,""support"":457}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.7963095238,0.6573441059,0.6180982588,0.6312057636,0.2680102084,0.461579585,0.121674,0.076598,"{""balanced_class_weights"":{""Free-flow"":0.4084411164,""Heavy"":2.6785714286,""Moderate"":1.0434782609,""Severe"":4.5454545455},""class_counts"":{""Free-flow"":1469,""Heavy"":224,""Moderate"":575,""Severe"":132},""rows"":2400}","[[4572,401,2,3],[328,1612,163,11],[3,402,316,143],[0,123,132,189]]","{""Free-flow"":{""f1"":0.9254124077,""precision"":0.9324903121,""recall"":0.918441141,""support"":4978},""Heavy"":{""f1"":0.4278943805,""precision"":0.515497553,""recall"":0.3657407407,""support"":864},""Moderate"":{""f1"":0.6930352537,""precision"":0.6351457841,""recall"":0.7625354778,""support"":2114},""Severe"":{""f1"":0.4784810127,""precision"":0.5462427746,""recall"":0.4256756757,""support"":444}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.7397619048,0.6113673089,0.5591059279,0.565432479,0.3359760659,0.8128782936,0.12162,0.090992,"{""balanced_class_weights"":{""Free-flow"":0.4273504274,""Heavy"":2.1978021978,""Moderate"":0.9478672986,""Severe"":6.6666666667},""class_counts"":{""Free-flow"":1404,""Heavy"":273,""Moderate"":633,""Severe"":90},""rows"":2400}","[[4156,633,9,1],[386,1479,192,16],[3,440,489,85],[0,168,253,90]]","{""Free-flow"":{""f1"":0.8895547945,""precision"":0.9144114411,""recall"":0.8660137529,""support"":4799},""Heavy"":{""f1"":0.4989795918,""precision"":0.5185577943,""recall"":0.4808259587,""support"":1017},""Moderate"":{""f1"":0.6171500104,""precision"":0.54375,""recall"":0.7134587554,""support"":2073},""Severe"":{""f1"":0.2560455192,""precision"":0.46875,""recall"":0.1761252446,""support"":511}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.8117857143,0.6034551377,0.6170501256,0.6067745287,0.2629415362,0.504803244,0.168527,0.077816,"{""balanced_class_weights"":{""Free-flow"":0.4037685061,""Heavy"":2.2388059701,""Moderate"":1.0563380282,""Severe"":7.6923076923},""class_counts"":{""Free-flow"":1486,""Heavy"":268,""Moderate"":568,""Severe"":78},""rows"":2400}","[[4927,694,9,0],[299,1596,217,26],[4,157,240,58],[0,17,100,56]]","{""Free-flow"":{""f1"":0.9073664825,""precision"":0.9420650096,""recall"":0.8751332149,""support"":5630},""Heavy"":{""f1"":0.4682926829,""precision"":0.4240282686,""recall"":0.522875817,""support"":459},""Moderate"":{""f1"":0.6936114733,""precision"":0.6477272727,""recall"":0.7464920486,""support"":2138},""Severe"":{""f1"":0.357827476,""precision"":0.4,""recall"":0.323699422,""support"":173}}",,,,,
congestion_h4,congestion,target_congestion_h4,4,random_forest,forest_deep,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,0.7773493976,0.6932508318,0.5765416307,0.5950959726,0.3185621209,0.8915538082,0.129197,0.077987,"{""balanced_class_weights"":{""Free-flow"":0.4037685061,""Heavy"":3.2085561497,""Moderate"":0.9900990099,""Severe"":4.958677686},""class_counts"":{""Free-flow"":1486,""Heavy"":187,""Moderate"":606,""Severe"":121},""rows"":2400}","[[4428,679,0,0],[281,1661,91,8],[19,357,214,28],[5,223,157,149]]","{""Free-flow"":{""f1"":0.9,""precision"":0.9355588422,""recall"":0.867045232,""support"":5107},""Heavy"":{""f1"":0.3962962963,""precision"":0.4632034632,""recall"":0.3462783172,""support"":618},""Moderate"":{""f1"":0.6696230599,""precision"":0.5688356164,""recall"":0.8138167565,""support"":2041},""Severe"":{""f1"":0.4144645341,""precision"":0.8054054054,""recall"":0.2790262172,""support"":534}}",,,,,
