job_id,target,target_column,horizon_windows,family,candidate_id,fold,status,failure,full_training_rows,sampled_training_rows,sampled_training_timestamps,validation_rows,training_origin_start,training_origin_end,maximum_training_target_timestamp,validation_origin_start,validation_origin_end,rows,rmse,mae,mape_percent,r_squared,mape_nonzero_rows,mape_zero_actual_rows,fit_seconds,prediction_seconds
speed_h1,speed,target_speed_h1,1,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,5.4732948995,4.0864226047,13.331775851,0.769583796,8400,0,0.045508,0.020552
speed_h1,speed,target_speed_h1,1,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.7354598214,4.1757271359,15.1319756575,0.7596541165,8400,0,0.047047,0.02026
speed_h1,speed,target_speed_h1,1,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.2870124175,4.866409283,13.6532777102,0.5634479832,8400,0,0.046232,0.020437
speed_h1,speed,target_speed_h1,1,decision_tree,tree_deep,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,6.3473536905,4.6362510352,17.5886512872,0.6968175882,8375,0,0.045055,0.019724
speed_h1,speed,target_speed_h1,1,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.4487851633,3.2769673269,10.6168569255,0.8519035776,8400,0,0.0548,0.036453
speed_h1,speed,target_speed_h1,1,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.1741496739,3.1395297395,10.0214468078,0.865985634,8400,0,0.050631,0.036289
speed_h1,speed,target_speed_h1,1,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,4.6340695481,3.4174150983,11.660030937,0.8430991489,8400,0,0.050313,0.034934
speed_h1,speed,target_speed_h1,1,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.1731690771,4.0001058692,11.3592110258,0.7044297572,8400,0,0.050996,0.034431
speed_h1,speed,target_speed_h1,1,random_forest,forest_balanced,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,5.4497052047,3.9874734968,15.6073592305,0.7765066393,8375,0,0.050081,0.037229
speed_h1,speed,target_speed_h1,1,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.3823953074,3.2571181943,10.5148062914,0.8562907246,8400,0,0.063133,0.037927
speed_h1,speed,target_speed_h1,1,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.1048277817,3.0971210023,10.0016399891,0.87039994,8400,0,0.072307,0.037147
speed_h1,speed,target_speed_h1,1,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,4.5250899711,3.3424569446,11.468912337,0.8503920604,8400,0,0.063082,0.037799
speed_h1,speed,target_speed_h1,1,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,4.9266011764,3.8072925169,10.8455676007,0.7319337277,8400,0,0.072675,0.079999
speed_h1,speed,target_speed_h1,1,random_forest,forest_deep,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,5.4996360207,3.9789510824,15.5716329951,0.7723925354,8375,0,0.063934,0.039201
speed_h1,speed,target_speed_h1,1,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.503989719,3.367043092,11.1120015909,0.8482053445,8400,0,0.03966,0.021563
speed_h1,speed,target_speed_h1,1,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.3408083428,3.2553879471,11.0310514163,0.8550705838,8400,0,0.040962,0.01953
speed_h1,speed,target_speed_h1,1,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,4.541195836,3.3582749995,11.7198715862,0.8493251851,8400,0,0.039686,0.022254
speed_h1,speed,target_speed_h1,1,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,4.6835685374,3.6533924619,10.6742163276,0.7577291726,8400,0,0.041405,0.022071
speed_h1,speed,target_speed_h1,1,xgboost,xgb_balanced,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,5.31107715,3.8650448072,15.7735868895,0.7877323432,8375,0,0.04216,0.022624
speed_h1,speed,target_speed_h1,1,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.4926174425,3.3511580272,11.0670052129,0.8489709197,8400,0,0.060861,0.020392
speed_h1,speed,target_speed_h1,1,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.4945650096,3.3325908407,11.5324864592,0.8446215969,8400,0,0.061879,0.020291
speed_h1,speed,target_speed_h1,1,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,4.5549237344,3.34634672,11.8592116657,0.8484128373,8400,0,0.057125,0.020299
speed_h1,speed,target_speed_h1,1,xgboost,xgb_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,4.8071211132,3.7497794971,10.8585507364,0.7447783624,8400,0,0.05944,0.020842
speed_h1,speed,target_speed_h1,1,xgboost,xgb_deep,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,5.4672764246,3.9588124645,16.2409639097,0.7750631184,8375,0,0.059778,0.020344
speed_h2,speed,target_speed_h2,2,linear_regression,linear_default,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,5.6151567609,4.2769554217,14.2365203713,0.7634228747,8400,0,0.030872,0.020363
speed_h2,speed,target_speed_h2,2,linear_regression,linear_default,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,5.2551278023,4.0160171959,13.2002839754,0.7877941054,8400,0,0.029878,0.01949
speed_h2,speed,target_speed_h2,2,linear_regression,linear_default,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.7374724147,4.4391054208,14.9790266316,0.759185375,8400,0,0.029062,0.020013
speed_h2,speed,target_speed_h2,2,linear_regression,linear_default,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.4839795457,4.2600450965,12.8009253685,0.6658162302,8400,0,0.03422,0.021413
speed_h2,speed,target_speed_h2,2,linear_regression,linear_default,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,6.1609137104,4.7141617851,17.2064659581,0.7140352562,8350,0,0.029524,0.019981
speed_h2,speed,target_speed_h2,2,decision_tree,tree_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,5.1992805525,3.8527831986,11.7307629737,0.7971684614,8400,0,0.040826,0.020692
speed_h2,speed,target_speed_h2,2,decision_tree,tree_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,5.1416564522,3.8238921925,12.958253512,0.7968592791,8400,0,0.040555,0.019871
speed_h2,speed,target_speed_h2,2,decision_tree,tree_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,6.0461535911,4.3261462499,15.5800562878,0.7325762414,8400,0,0.041084,0.019134
speed_h2,speed,target_speed_h2,2,decision_tree,tree_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.2066239587,4.7657137913,12.993535659,0.5719400777,8400,0,0.041151,0.02059
speed_h2,speed,target_speed_h2,2,decision_tree,tree_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,6.6875005375,4.832958115,18.42800319,0.6630620722,8350,0,0.040526,0.019648
speed_h2,speed,target_speed_h2,2,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,6.0289529366,4.46888736,13.7656112208,0.7272700911,8400,0,0.046244,0.020203
speed_h2,speed,target_speed_h2,2,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,5.3040619357,4.0474787768,13.0303010467,0.7838237135,8400,0,0.045046,0.021379
speed_h2,speed,target_speed_h2,2,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,6.469757065,4.744948767,16.5919775225,0.6937912584,8400,0,0.047073,0.019854
speed_h2,speed,target_speed_h2,2,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.8981985323,5.3583683665,14.7484104308,0.4712321031,8400,0,0.045198,0.020322
speed_h2,speed,target_speed_h2,2,decision_tree,tree_deep,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,6.9394138036,5.0200360355,19.0123322208,0.6371995543,8350,0,0.044442,0.019497
speed_h2,speed,target_speed_h2,2,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.6723193448,3.5164156991,11.1487426316,0.836199955,8400,0,0.048548,0.034639
speed_h2,speed,target_speed_h2,2,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.5291350027,3.3891549489,11.438861714,0.8423763387,8400,0,0.051053,0.036033
speed_h2,speed,target_speed_h2,2,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.2419725398,3.8085729902,13.9379710616,0.7989837714,8400,0,0.05015,0.03624
speed_h2,speed,target_speed_h2,2,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.2661464208,4.099143875,11.5244944291,0.6918376612,8400,0,0.052405,0.034266
speed_h2,speed,target_speed_h2,2,random_forest,forest_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,6.1443824405,4.3774082834,17.2321111209,0.7155678269,8350,0,0.050082,0.035123
speed_h2,speed,target_speed_h2,2,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.548986028,3.4248114313,10.8523810363,0.8447333489,8400,0,0.062416,0.040335
speed_h2,speed,target_speed_h2,2,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.4791667453,3.3271021958,11.3517659175,0.8458351591,8400,0,0.071619,0.037262
speed_h2,speed,target_speed_h2,2,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.041916028,3.690429582,13.1814998621,0.8140342978,8400,0,0.061962,0.03718
speed_h2,speed,target_speed_h2,2,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.1142298352,3.9622973038,11.2023915886,0.7093608035,8400,0,0.072222,0.038852
speed_h2,speed,target_speed_h2,2,random_forest,forest_deep,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,6.1299162348,4.3766719748,17.1490953998,0.7169055726,8350,0,0.076016,0.039757
speed_h2,speed,target_speed_h2,2,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.5307659261,3.438148825,11.1239903727,0.8459746404,8400,0,0.039729,0.020112
speed_h2,speed,target_speed_h2,2,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.4563582788,3.3348873756,11.3315965901,0.8474012142,8400,0,0.039456,0.020412
speed_h2,speed,target_speed_h2,2,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,4.9645334274,3.6268496361,13.4448743986,0.819698842,8400,0,0.036114,0.020208
speed_h2,speed,target_speed_h2,2,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,4.8777937517,3.8094641385,11.1217363051,0.7356127136,8400,0,0.036504,0.02201
speed_h2,speed,target_speed_h2,2,xgboost,xgb_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,5.9464677071,4.2126029248,17.6349033942,0.7335962277,8350,0,0.038998,0.020608
speed_h2,speed,target_speed_h2,2,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,5.5585533162,4.0037108085,14.7800769759,0.768168454,8400,0,0.05697,0.02014
speed_h2,speed,target_speed_h2,2,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.4896142221,3.3721635339,11.3814758336,0.8451151537,8400,0,0.055609,0.020356
speed_h2,speed,target_speed_h2,2,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.0552535114,3.6812171013,13.661864036,0.8130491188,8400,0,0.056812,0.022272
speed_h2,speed,target_speed_h2,2,xgboost,xgb_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.0294378664,3.9484501222,11.3275740394,0.7189182843,8400,0,0.060876,0.022061
speed_h2,speed,target_speed_h2,2,xgboost,xgb_deep,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,6.119540266,4.3454936258,17.9119209847,0.7178631364,8350,0,0.056587,0.02061
speed_h3,speed,target_speed_h3,3,linear_regression,linear_default,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,6.4119564275,4.9566106061,16.3235504668,0.6907820607,8400,0,0.030499,0.02108
speed_h3,speed,target_speed_h3,3,linear_regression,linear_default,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,6.0452708505,4.6095025994,15.687995204,0.7197470316,8400,0,0.030114,0.020223
speed_h3,speed,target_speed_h3,3,linear_regression,linear_default,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,6.6194502697,5.2034601273,17.6732655165,0.6792185902,8400,0,0.030585,0.020572
speed_h3,speed,target_speed_h3,3,linear_regression,linear_default,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.2642347518,4.7716253988,14.6595147047,0.5591162338,8400,0,0.030891,0.021242
speed_h3,speed,target_speed_h3,3,linear_regression,linear_default,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,7.0632186744,5.4545684903,19.8804122528,0.6239861735,8325,0,0.029836,0.020937
speed_h3,speed,target_speed_h3,3,decision_tree,tree_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,6.1512388236,4.3198588264,14.41559303,0.7154171433,8400,0,0.041226,0.020479
speed_h3,speed,target_speed_h3,3,decision_tree,tree_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,5.5311809321,4.0858292557,13.5787434681,0.7653857298,8400,0,0.040478,0.020214
speed_h3,speed,target_speed_h3,3,decision_tree,tree_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.7652791904,4.1224636195,14.2869227653,0.7566641871,8400,0,0.041484,0.020564
speed_h3,speed,target_speed_h3,3,decision_tree,tree_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.0054600437,4.6330104057,12.7090321738,0.5947895634,8400,0,0.040959,0.020035
speed_h3,speed,target_speed_h3,3,decision_tree,tree_balanced,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,7.2121342872,5.1470629101,19.9475394399,0.6079638462,8325,0,0.041791,0.020545
speed_h3,speed,target_speed_h3,3,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,6.6628362822,4.773709386,15.4534192107,0.6661112081,8400,0,0.045486,0.019896
speed_h3,speed,target_speed_h3,3,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,6.1941456261,4.5818080597,15.1682939697,0.7057736819,8400,0,0.045149,0.01949
speed_h3,speed,target_speed_h3,3,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.9849669301,4.350065995,15.1421407647,0.7377660877,8400,0,0.050825,0.023279
speed_h3,speed,target_speed_h3,3,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.4258371763,4.9252567562,13.4896828691,0.5360753033,8400,0,0.049827,0.023875
speed_h3,speed,target_speed_h3,3,decision_tree,tree_deep,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,7.5499391405,5.403337913,20.5617291509,0.5703790884,8325,0,0.04682,0.023481
speed_h3,speed,target_speed_h3,3,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.549926537,3.4312201398,10.7209754493,0.8442986687,8400,0,0.054981,0.039207
speed_h3,speed,target_speed_h3,3,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.377053814,3.2994923512,10.9607848332,0.8530794768,8400,0,0.053529,0.037073
speed_h3,speed,target_speed_h3,3,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.4939817806,3.9988320529,14.5913726464,0.779026714,8400,0,0.050354,0.037279
