task_type,model_version,target,horizon_windows,horizon_minutes,split,dimension,slice_value,rows,positive_rows,sufficient_support,rmse,mae,mape_percent,r_squared,bias,residual_standard_deviation,residual_q10,residual_median,residual_q90,interval_coverage,mean_interval_width,task,accuracy,precision,recall,f1,roc_auc,pr_auc,prevalence,mean_confidence,mean_normalized_entropy,macro_precision,macro_recall,macro_f1
regression,classical_regression_v1,volume,2,60,test,origin_hour,11,1150,,True,50.8701047753,38.9973072609,10.2000877902,0.8363468962,3.85873168816,50.7235423606,-57.1453375372,4.2550921412,66.9033352619,0.953913043478,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,12,1150,,True,48.6910178146,37.9468704125,9.9225419737,0.854783835,3.97961333436,48.528114465,-57.8803356927,6.25370776898,62.9448226129,0.948695652174,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,13,1150,,True,51.4346490656,37.8603456551,9.5026120896,0.8489684318,-1.11595414897,51.4225414662,-61.5285749614,2.68431039559,53.5965068976,0.942608695652,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,14,1150,,True,61.0319005063,46.758334655,9.8502204494,0.8387338243,0.0160004568726,61.0318984089,-75.7270330603,1.30732613052,72.0179473437,0.898260869565,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,15,1150,,True,84.374785314,62.6427290335,10.2776847741,0.8242456945,4.11197705961,84.2745278328,-90.6449157193,4.72907322804,104.449457066,0.806956521739,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,16,1150,,True,100.929399474,75.6012551512,9.623101262,0.8263922172,-10.8519795878,100.34429838,-132.197459333,-5.98267847611,100.351280074,0.726956521739,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,17,1150,,True,93.4703930204,72.007221268,8.8794112064,0.8520093397,-9.41518340086,92.9949928379,-122.998694103,-9.61603859872,95.7022848616,0.75652173913,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,18,1150,,True,86.5188110459,64.2973165991,10.4714874707,0.8155457003,12.6923487621,85.582760809,-87.5012350848,12.3277389127,108.0246158,0.8,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,19,1150,,True,55.6845429992,42.4475443851,10.7866856434,0.8364450066,0.436525119742,55.6828319579,-67.1108579979,3.07751553103,67.1691613849,0.918260869565,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,20,1150,,True,36.2301354184,27.1806002495,11.0384324835,0.832262467,2.14465558394,36.1666028936,-42.8701327478,3.74498452405,42.8900242553,0.985217391304,197.303253263,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,21,1150,,True,25.2675956129,18.8090710058,10.2945750216,0.8253854543,-1.31830069907,25.23318195,-31.1742018131,0.391913046269,26.8042017811,0.99652173913,196.693965482,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,22,1150,,True,20.731345798,15.6033396205,9.2386728452,0.8441644237,-1.03854554386,20.7053162678,-25.7731090066,0.371146803131,22.8551085921,0.999130434783,196.494025048,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,origin_hour,23,1100,,True,29.7820045819,22.3067899164,15.6553837231,0.667115654,-2.29702600901,29.6932899564,-42.119621744,-0.827633268336,29.9740490432,0.997272727273,197.304756574,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday,Friday,4375,,True,63.8738417778,44.4481771206,9.769504718,0.9523244477,0.312120358732,63.8730791832,-72.6247681667,1.17794836299,70.8498373147,0.888685714286,197.418953442,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday,Monday,3600,,True,75.0116666751,48.5773415751,11.5639887257,0.9340772513,-2.22151409331,74.9787637435,-78.4819896473,-2.47220620846,71.8180765442,0.871944444444,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday,Saturday,4750,,True,53.6784693488,35.6888031168,11.1317819451,0.9375572861,2.83109591069,53.603758894,-51.8411108785,4.03630759656,60.1100056049,0.935789473684,197.411494214,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday,Sunday,3600,,True,46.3130504047,31.3619506554,11.5129468785,0.9444276378,4.49558997586,46.0943413942,-44.5940127558,3.6166546285,54.1818488358,0.95,195.572072197,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday,Thursday,3600,,True,75.4062635768,50.6832511255,9.4701534827,0.9508886995,-5.07810522513,75.2350811387,-87.1179360867,-3.07260285515,75.3760221585,0.85,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday,Tuesday,3600,,True,61.1051099897,41.8396493921,8.8627198201,0.956633158,-1.26015050411,61.092114774,-69.3354011137,-0.700886396173,63.7560995058,0.895833333333,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday,Wednesday,3600,,True,61.8335856921,42.9720321057,9.3617998813,0.9543079061,1.46913972397,61.8161301605,-65.9420411753,0.755080178513,71.5652332697,0.896666666667,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday_type,weekday,18775,,True,67.593881831,45.6522483098,9.8041419982,0.950102183,-1.28685708578,67.5816310829,-73.9440287031,-0.784943567076,70.9135831348,0.880958721704,197.448020041,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weekday_type,weekend,8350,,True,50.6345139637,33.8233337921,11.2961165272,0.941112412,3.54872209448,50.5100047104,-48.0196057479,3.86081058623,57.9908418642,0.941916167665,196.618449991,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,peak_status,evening_peak,3450,,True,80.2558146704,59.5840274174,10.0458614402,0.9064041089,1.237896827,80.246267202,-94.1258353162,3.03183075592,90.2017856312,0.824927536232,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,peak_status,morning_peak,3375,,True,96.786387818,72.05970823,9.6456777173,0.8708294541,-2.01835829353,96.7653403686,-115.859856473,-0.319657136845,112.168453984,0.746074074074,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,peak_status,off_peak,20300,,True,51.2661333519,34.0285413456,10.4031012194,0.9504162134,0.394694723692,51.2646139645,-52.1923796876,0.825616984862,52.4665827101,0.937980295567,197.103823909,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weather_condition,Clear,20397,,True,62.4807033898,41.3323676254,10.219759663,0.9524944184,-1.0748704283,62.4714570795,-67.1725132538,0.209856641275,62.9469086479,0.903319115556,197.113459048,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weather_condition,Cloudy,4424,,True,62.2278169611,42.4643438029,9.7609406843,0.9584896107,2.49076220896,62.1779487227,-65.0642475995,3.00245452574,72.2318415516,0.89534358047,197.44694928,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weather_condition,Fog,166,,True,99.284300188,69.5467076577,14.7045690135,0.8777070137,6.05285331094,99.0996227572,-106.57528296,8.63082728017,123.349749684,0.722891566265,197.423387317,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weather_condition,Overcast,970,,True,59.808579789,42.0319670628,9.918354304,0.9473096552,2.8450223799,59.740874316,-63.7391052489,3.72501126963,66.6412942105,0.90824742268,197.455565036,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,weather_condition,Rain,1168,,True,67.5283243791,48.211882037,12.5845354908,0.9201870517,10.7976390915,66.6594748217,-62.7496939831,6.64940360937,87.0106032891,0.871575342466,197.361237573,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,actual_congestion,Free-flow,16317,,True,40.0768481185,26.7190909446,11.0484432774,0.8833508585,7.19397408103,39.4258860654,-32.1233480921,3.83003757757,50.0167997029,0.973463259178,197.017649548,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,actual_congestion,Heavy,2671,,True,89.0618427572,68.8795201602,8.2326257582,0.6907541764,-2.39165301024,89.0297244249,-112.628444414,-1.89362818148,104.000769273,0.763758891801,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,actual_congestion,Moderate,6567,,True,74.2694120059,55.8391649802,9.432936023,0.6950256448,2.85554865574,74.2144958992,-79.6921272984,-3.01965063237,95.2001913518,0.846352977006,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,test,actual_congestion,Severe,1570,,True,122.533412774,97.3868773665,9.0334113364,0.689347257,-79.1574969482,93.5335657559,-194.358381071,-77.8468392896,28.8906826954,0.587898089172,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,overall,all,27125,,True,61.1235555945,41.115935706,10.0936886813,0.951776362,0.514501933288,61.1213901697,-65.4404309761,0.842413231405,66.7748359418,0.900055299539,197.361411775,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-001,1085,,True,62.8598785821,40.6613822703,10.1268448353,0.944215992,-1.35700171163,62.845229586,-70.4589721949,0.788213464531,60.4993639121,0.898617511521,197.376145413,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-002,1085,,True,72.8888365,50.7173228941,10.2533089738,0.9499237561,-2.16113041694,72.8567910469,-84.6701335841,-0.287558538438,78.6179323819,0.847926267281,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-003,1085,,True,57.3751925437,39.7158102425,10.1729658821,0.939815816,-6.19664865803,57.039585069,-65.9265293892,-7.26121431584,59.4116023034,0.914285714286,197.398604936,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-004,1085,,True,74.4140907492,52.3007145966,10.0676259001,0.9402234048,-6.99306297165,74.0847755771,-93.0343105914,-6.82101410354,78.1556190969,0.844239631336,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-005,1085,,True,70.4122102929,49.8599985138,10.1106414426,0.940509466,-2.98919472056,70.3487318525,-82.0293935167,-2.26270874578,78.6550633507,0.860829493088,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-006,1085,,True,81.5555668246,56.5811078877,10.1943030878,0.9344675999,-7.65142899986,81.1958503517,-94.452839214,-9.76245175736,91.7681939832,0.813824884793,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-007,1085,,True,61.7102316345,40.5177089374,9.7857374023,0.9487922325,-3.89830044302,61.5869786728,-72.2147406947,-0.0649985717374,61.848940629,0.903225806452,197.405631314,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-008,1085,,True,64.459077255,44.4803815513,9.9786205008,0.9574545428,4.26400294389,64.3178895756,-71.6763048373,6.55951181464,75.431173396,0.873732718894,197.442245491,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-009,1085,,True,52.5444477454,36.8754304264,10.1582499971,0.937168313,-1.5452074373,52.5217223903,-57.6104959585,-4.31052550453,62.4796668752,0.92534562212,197.356324781,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-010,1085,,True,65.1617565065,43.9171723613,10.3945983884,0.9530369726,9.43382882196,64.4752462948,-54.3864262261,7.00340145569,82.2859544178,0.882949308756,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-011,1085,,True,51.0146078402,34.6258110897,10.1716387433,0.9561506676,2.21745423384,50.9663919638,-54.5292344533,2.53952086505,58.3930583178,0.927188940092,197.301849029,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-012,1085,,True,41.097854751,28.2317857167,9.4999381731,0.9432250388,5.11024600398,40.778904484,-35.9170573689,2.21985615276,55.8846172687,0.961290322581,197.154731524,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-013,1085,,True,44.2463836943,31.118873122,9.7580214716,0.9445446277,-2.64800724059,44.1670751542,-57.8472270151,-2.45480364184,47.0371956537,0.955760368664,197.25181637,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-014,1085,,True,65.7835748104,44.9257625012,10.1100224345,0.958012206,6.47346698321,65.4642875166,-65.6853909984,8.02154600769,77.2141246569,0.883870967742,197.454441182,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-015,1085,,True,65.8703579511,46.9145233966,10.3405632338,0.9401557126,4.25914644827,65.7325165207,-69.976323057,0.599558634587,88.0307165773,0.873732718894,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-016,1085,,True,66.7112889333,46.0650653178,10.4685013229,0.9503488978,5.82996453767,66.4560575465,-64.8923191805,4.74555213599,82.6534071881,0.873732718894,197.440382713,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-017,1085,,True,49.9089272881,34.5048896106,10.6455160349,0.9520168133,3.37304601372,49.7948148268,-52.196220117,5.19350543233,58.4840833549,0.930875576037,197.309164684,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-018,1085,,True,44.3123913142,30.0613760975,9.7356938495,0.9453975748,1.20458909967,44.2960154989,-46.2719038266,1.10483478617,49.1941763154,0.953917050691,197.149956479,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-019,1085,,True,84.4090564408,55.9605012038,10.2578750628,0.9314664914,-6.99183632328,84.1189814135,-95.7269992714,-6.46197905258,72.5624664278,0.834101382488,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-020,1085,,True,45.1042585372,30.7516036041,10.4482144729,0.9524183763,3.91617277572,44.9339262582,-44.325116613,5.28524143625,51.5152167967,0.954838709677,197.123598972,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-021,1085,,True,53.5568882209,37.1137675229,9.5312337403,0.9544194358,0.245567183243,53.5563252348,-59.095466299,0.186955704491,59.7749395855,0.917050691244,197.380324986,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-022,1085,,True,55.9522465506,35.4211319253,10.2982372168,0.9474728673,2.44600112791,55.898756449,-52.531172187,1.96703454726,57.5455412917,0.934562211982,197.207913007,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-023,1085,,True,64.4138755093,44.9252910132,9.608933206,0.9569931865,1.66898563266,64.3922498837,-70.3942499803,1.68175853487,73.3568591083,0.892165898618,197.446899873,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-024,1085,,True,53.7216987783,36.3749574608,9.8963598508,0.9507065251,-0.15502449464,53.7214751011,-59.9836590188,-0.426327573226,58.4149385111,0.921658986175,197.325368789,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,road_id,NL-025,1085,,True,52.1098979982,35.276023387,10.3285718101,0.951969331,5.00691994395,51.8687981551,-50.6045092887,4.46230314632,61.1076027892,0.921658986175,197.311937572,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,0,1150,,True,19.9766408273,15.7394300601,10.2253339371,0.8100917727,1.82028596165,19.8935350745,-22.6176961216,2.59115179396,26.2611391503,1,197.047403423,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,1,1150,,True,20.0668168974,15.1844267321,9.3902493481,0.808058728,0.393730829005,20.062953831,-22.7231729349,0.705632315422,25.3212971954,1,197.045685219,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,2,1150,,True,20.6983051461,15.4653308134,9.4098234455,0.8116244858,-1.04310163731,20.6720046173,-25.2333898005,-0.0685302051882,22.5281744664,0.998260869565,197.164505139,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,3,1150,,True,22.1677965103,16.4088256041,9.5978918522,0.8081912167,-2.20256219566,22.058103316,-27.333903123,-2.13277939047,23.3852697876,0.999130434783,197.193418528,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,4,1150,,True,27.4119802787,20.4023249746,9.9218669277,0.8193244602,-0.00358780294355,27.4119800439,-30.4838871634,-0.149950255665,31.8906524916,0.99652173913,197.34549214,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,5,1150,,True,46.3783874405,34.755522176,10.1020719186,0.8427572716,-2.9396016119,46.2851332929,-58.2286235496,-2.46730595994,53.3273069747,0.96347826087,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,6,1150,,True,80.6296237022,61.963950277,10.2924551142,0.8285979125,3.43256690173,80.556524893,-98.4778087274,8.02229752065,100.08612712,0.79652173913,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,7,1125,,True,103.762497263,80.7396507528,9.2512068091,0.8032284097,-6.95622627776,103.529062365,-131.594015352,-4.88784290499,115.263970906,0.687111111111,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,8,1100,,True,102.024388464,75.2588106668,9.1880928077,0.794118044,-0.642768192099,102.022363678,-111.835912127,1.10158543306,115.455520079,0.731818181818,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,9,1100,,True,78.9694157328,58.6252138766,10.354117211,0.7859852316,-2.54187441824,78.9284960938,-93.5216600623,-2.68971740158,89.2813589586,0.82,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,10,1100,,True,59.1064987823,44.1510641052,10.6237908455,0.7749670239,2.18622634485,59.0660529634,-68.7311756139,1.38189776244,69.2340837323,0.907272727273,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,11,1100,,True,45.6831249047,34.5527068259,8.9482230519,0.8412119894,1.1948966733,45.6674952564,-55.2702692459,2.28536446594,53.8883665557,0.958181818182,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,12,1100,,True,45.5854503386,34.9592035981,9.0744785628,0.8330017856,1.99346399075,45.5418421223,-51.071838277,3.50930694668,55.7526977702,0.959090909091,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,13,1100,,True,51.1990441489,38.4580781844,9.3547897852,0.8116060825,-3.69793810213,51.0653245907,-64.8269099198,1.08076210628,52.6222927195,0.941818181818,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,14,1100,,True,60.1346988046,44.9611290185,9.5381806765,0.8120052701,0.411771649278,60.1332889872,-74.6165051065,1.92608441064,72.6942157538,0.903636363636,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,15,1100,,True,80.1304871312,60.9981160168,10.0279299641,0.7824102017,13.2142747936,79.0333974315,-80.9000728513,9.95496218926,109.594745395,0.81,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,16,1100,,True,95.5072176071,74.2670446099,9.6180323178,0.7989035718,-5.26200729798,95.3621512669,-122.620639039,-3.81954008041,113.884062789,0.712727272727,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,17,1150,,True,97.1542190839,76.8562327529,9.7827084433,0.8095023178,-1.24828966641,97.1461994044,-127.304213981,0.637314692015,120.836010711,0.693043478261,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,18,1150,,True,78.6202502042,61.1991527941,10.1325825324,0.8182403253,9.96194705426,77.9865587974,-85.0566726249,8.85240429254,105.479405416,0.808695652174,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,19,1150,,True,58.5804546843,43.1270012072,11.0858400244,0.7832262438,1.81163660767,58.5524349948,-66.3386851556,2.3244131529,69.4074049121,0.92,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,20,1150,,True,36.7470920558,27.5839586879,11.2815894561,0.7983265233,1.65714548738,36.7097077541,-42.2651749378,2.87017891687,45.4541285498,0.985217391304,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,21,1150,,True,25.8274773304,19.0645441892,10.4967518821,0.7902868229,0.488235103663,25.822862191,-31.110623854,0.787726327619,29.6293688086,0.999130434783,197.279292926,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,22,1150,,True,20.8670669119,15.886578234,9.8138732859,0.8135528157,0.361928530632,20.8639279438,-24.0696694984,0.581622786943,25.085898841,1,197.005203702,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,origin_hour,23,1150,,True,29.6746030797,21.2176304853,14.5393958119,0.5965391618,-0.107751372703,29.6744074512,-34.0896635801,-0.820354099205,29.684658703,0.989565217391,197.322685483,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday,Friday,3975,,True,59.6234709075,41.2454065581,9.2653786205,0.9593782416,-1.7708667223,59.5971669973,-69.2822421106,-1.35955857732,65.0875166556,0.898616352201,197.419752614,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday,Monday,3600,,True,67.1122614984,45.4597002741,10.0137595946,0.9469078924,-1.01630714986,67.1045658894,-74.6894488373,-1.01096867004,70.5696478086,0.877777777778,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday,Saturday,3600,,True,53.3622225145,35.2350052799,10.3833485569,0.9381282022,2.76165475516,53.2907126496,-52.3473091088,4.04728320058,57.8795900098,0.931111111111,197.434131864,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday,Sunday,3600,,True,45.7390306116,31.7008824984,9.4565451923,0.9527777769,0.728697093869,45.7332255788,-49.1926057424,0.63692878311,52.3091039702,0.946944444444,197.437095558,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday,Thursday,4800,,True,62.7513024564,43.2838032219,9.4706630706,0.9546055503,-1.48060763317,62.7338326663,-72.0095869885,-0.631323501138,67.5948641508,0.89125,197.456276446,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday,Tuesday,3600,,True,63.5066144801,44.3200448828,10.1563832869,0.9544715727,-1.21198835554,63.4950483656,-75.1436812926,0.113814585417,72.2922453583,0.884722222222,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday,Wednesday,3950,,True,70.7878600708,45.4128432722,12.0167369254,0.9350207218,5.96419594019,70.536157396,-62.9924496436,4.25824555187,81.9368663804,0.875443037975,196.878203703,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday_type,weekday,19925,,True,64.758564007,43.8795764127,10.1564711661,0.9510527934,0.0697916328197,64.7585263991,-70.9723277905,0.280061249519,71.2095472508,0.885972396487,197.334598529,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weekday_type,weekend,7200,,True,49.6970105388,33.4679438892,9.9199468746,0.9453134654,1.74517592451,49.6663590118,-50.8002191395,2.35542930625,54.8509709768,0.939027777778,197.435613711,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,peak_status,evening_peak,3450,,True,79.6905592464,60.3941289181,10.3337103334,0.8961177997,3.50843133184,79.6132912433,-92.7295103816,3.24055566636,100.426351386,0.807246376812,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,peak_status,morning_peak,3325,,True,95.6531118813,71.6103861939,9.5951996032,0.8506265233,-3.40717637108,95.5924105865,-115.043134143,-1.79768536273,106.831653143,0.745864661654,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,peak_status,off_peak,20350,,True,49.0748561551,32.8651340129,10.1344455111,0.9503693384,0.647697212748,49.0705817671,-50.3930787277,0.786680439181,51.5807323098,0.940982800983,197.32963777,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weather_condition,Clear,20325,,True,59.0483711969,39.8088117927,9.8398865435,0.9549029049,-0.492653615541,59.0463160021,-64.8100769454,0.251810542783,62.6300441083,0.906519065191,197.394823421,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weather_condition,Cloudy,5024,,True,65.61672018,44.2745512227,10.3521309802,0.9452875339,2.9027216748,65.5524841181,-67.7122214089,2.89776770085,75.6350444674,0.884753184713,197.256449151,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weather_condition,Fog,176,,True,99.0329272136,66.7291745596,17.0481004567,0.7998753781,-4.05864558598,98.9497249541,-100.240781155,3.78195398737,86.9762923056,0.795454545455,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weather_condition,Overcast,856,,True,58.9179481225,39.2610931874,9.9898018724,0.9550401707,1.36381753636,58.9021613584,-56.6168815965,0.0247408270744,62.4752289661,0.903037383178,197.449789239,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,weather_condition,Rain,744,,True,74.6438784272,51.5705383134,13.7564104245,0.9274112248,12.006276605,73.6719614829,-66.6541139874,8.85831608974,99.2487525144,0.84811827957,197.033175365,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,actual_congestion,Free-flow,16486,,True,38.9602041788,26.2601084873,10.7428280183,0.8885886584,7.26891188916,38.2761078168,-31.4241667651,3.51298054186,49.205749878,0.973007400218,197.299821437,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,actual_congestion,Heavy,2600,,True,88.074110837,69.3346512115,8.3673363813,0.680872629,-2.52586146633,88.0378840249,-111.389516453,-2.68408787644,107.69399845,0.747307692308,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,actual_congestion,Moderate,6595,,True,74.0461674501,55.7450543075,9.431713229,0.6948648065,2.83178610038,73.9919989021,-83.2453757965,-3.31141627418,96.3582474009,0.842759666414,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,2,60,validation,actual_congestion,Severe,1444,,True,117.657578191,93.1003332381,8.8142793873,0.6311988693,-81.709006914,84.6578046903,-186.456856357,-75.8443204571,22.5272583795,0.603878116343,197.456851038,,,,,,,,,,,,,
regression,classical_regression_v1,volume,3,90,test,overall,all,27100,,True,65.30578945,44.0438468443,10.9516888502,0.9482755677,-0.412570224921,65.304486228,-70.6634601054,1.44509322435,68.4093430082,0.90184501845,209.365439303,,,,,,,,,,,,,
regression,classical_regression_v1,volume,3,90,test,road_id,NL-001,1084,,True,62.1770532474,42.5679220281,10.3988563205,0.9474809973,-14.640624385,60.4287850957,-84.6694211905,-8.43019557462,47.775210154,0.897601476015,209.328514337,,,,,,,,,,,,,
regression,classical_regression_v1,volume,3,90,test,road_id,NL-002,1084,,True,79.0597458953,54.8495709175,10.5943644436,0.9448020572,-13.3068130383,77.9318429641,-103.66327186,-4.82215037782,71.516681253,0.862546125461,209.57725857,,,,,,,,,,,,,
regression,classical_regression_v1,volume,3,90,test,road_id,NL-003,1084,,True,61.7841183512,43.0026669372,11.4309811046,0.9340083253,-8.43405467173,61.2057513819,-72.5702402737,-11.958105359,54.8001676177,0.916974169742,209.334205625,,,,,,,,,,,,,
