horizon_windows,horizon_minutes,split,dimension,slice_value,rows,sufficient_support,deep_rmse,classical_rmse,rmse_delta_deep_minus_classical,deep_mae,classical_mae,mean_absolute_error_delta,deep_row_win_rate
3,90,validation,origin_hour,13,1100,True,53.3867356993,56.9902155,-3.6034798007,40.1100485901,42.2854264174,-2.17537782733,0.515454545455
3,90,validation,origin_hour,14,1100,True,67.6531540162,67.5073546674,0.1457993488,50.1167025889,49.6659379483,0.450764640567,0.485454545455
3,90,validation,origin_hour,15,1100,True,89.5089549145,97.9168711083,-8.4079161938,67.908705518,77.4991510033,-9.59044548531,0.574545454545
3,90,validation,origin_hour,16,1100,True,94.4724399896,107.896113719,-13.4236737294,74.7223968352,84.7546133404,-10.0322165052,0.556363636364
3,90,validation,origin_hour,17,1100,True,85.6546382178,110.78965603,-25.1350178123,67.6128267269,85.6988961891,-18.0860694622,0.594545454545
3,90,validation,origin_hour,18,1100,True,60.1383366101,65.5705198992,-5.4321832891,44.9235955734,50.1386161686,-5.21502059523,0.568181818182
3,90,validation,origin_hour,19,1100,True,41.5665579933,46.8566155713,-5.290057578,32.1089547873,36.3277069,-4.2187521127,0.557272727273
3,90,validation,origin_hour,20,1100,True,28.9653481106,32.6262319991,-3.6608838885,21.9284769337,24.5364306359,-2.6079537022,0.549090909091
3,90,validation,origin_hour,21,1100,True,22.4923883732,25.1437600989,-2.6513717257,17.6137150049,19.1061919335,-1.49247692859,0.528181818182
3,90,validation,origin_hour,22,1100,True,28.2663256225,26.9270648314,1.3392607911,21.1761926839,20.0096716561,1.16652102781,0.463636363636
3,90,validation,origin_hour,23,1100,True,33.9841471381,32.4033706724,1.5807764657,25.5820887868,23.7667648524,1.81532393443,0.420909090909
3,90,validation,weekday,Friday,3925,True,59.0938645663,62.8690363916,-3.7751718253,41.6658704234,43.556441353,-1.89057092967,0.515923566879
3,90,validation,weekday,Monday,3600,True,65.1429189031,69.0488836972,-3.9059647941,44.3380738139,47.028083566,-2.69000975203,0.536388888889
3,90,validation,weekday,Saturday,3600,True,51.8263728387,54.23066068,-2.4042878413,34.1761859142,35.7148356004,-1.53864968624,0.51
3,90,validation,weekday,Sunday,3600,True,44.7469615306,47.7113663213,-2.9644047907,32.4704665157,33.6123209929,-1.14185447729,0.487222222222
3,90,validation,weekday,Thursday,4575,True,63.2472212091,67.5334605266,-4.2862393175,44.2745059447,46.8706488005,-2.59614285581,0.530928961749
3,90,validation,weekday,Tuesday,3600,True,62.6397074192,66.6237628438,-3.9840554246,43.9018778302,46.5276437669,-2.62576593671,0.527222222222
3,90,validation,weekday,Wednesday,3600,True,62.4933903266,87.0964964678,-24.6031061412,41.7598564507,57.8869665071,-16.1271100565,0.565277777778
3,90,validation,weekday_type,weekday,19300,True,62.5326121032,70.83196379,-8.2993516868,43.2172909456,48.216888518,-4.99959757238,0.534611398964
3,90,validation,weekday_type,weekend,7200,True,48.4162343013,51.0751359961,-2.6589016948,33.3233262149,34.6635782967,-1.34025208177,0.498611111111
3,90,validation,peak_status,evening_peak,3300,True,65.0156784216,79.0977947142,-14.0821162926,48.2151256959,57.3884064192,-9.17328072339,0.573333333333
3,90,validation,peak_status,morning_peak,3300,True,82.4059589665,96.8919388577,-14.4859798912,60.7476796089,71.1675138618,-10.4198342529,0.572121212121
3,90,validation,peak_status,off_peak,19900,True,53.0423150915,56.7046770414,-3.6623619499,35.9017289695,37.9863907139,-2.08466174442,0.508944723618
3,90,validation,weather_condition,Clear,19716,True,57.603659163,63.3978993805,-5.7942402175,39.8296829626,43.1883429741,-3.35866001149,0.521911138162
3,90,validation,weather_condition,Cloudy,5008,True,61.7295092852,73.7794937015,-12.0499844163,42.4383666152,48.8129876504,-6.37462103521,0.535942492013
3,90,validation,weather_condition,Fog,176,True,102.881914155,111.400244834,-8.5183306789,57.5648039771,76.0431204652,-18.4783164881,0.636363636364
3,90,validation,weather_condition,Overcast,856,True,51.6993204837,56.6772487779,-4.9779282942,35.7346565886,37.9970270966,-2.26237050799,0.492990654206
3,90,validation,weather_condition,Rain,744,True,70.4423302868,74.9088674324,-4.4665371456,47.6989558578,51.4756122396,-3.77665638184,0.537634408602
3,90,validation,actual_congestion,Free-flow,16004,True,36.8078468111,44.9933950458,-8.1855482347,26.4531589354,29.4617036018,-3.00854466645,0.508622844289
3,90,validation,actual_congestion,Heavy,2542,True,82.3552194441,83.5854266017,-1.2302071576,64.6647339404,65.5592359288,-0.89450198846,0.511801730921
3,90,validation,actual_congestion,Moderate,6541,True,70.4802299832,79.7188479253,-9.2386179421,53.1768065789,60.3090135424,-7.13220696347,0.561076288029
3,90,validation,actual_congestion,Severe,1413,True,121.711027455,130.01916373,-8.3081362754,97.9887210808,104.406066793,-6.41734571204,0.564048124558
4,120,test,overall,all,26500,True,61.8965757989,61.8495141862,0.0470616127,42.5216443478,41.4106073311,1.11103701671,0.46358490566
4,120,test,road_id,NL-001,1060,True,58.9423456441,59.029668382,-0.0873227379,41.0306464428,39.2471992812,1.78344716156,0.447169811321
4,120,test,road_id,NL-002,1060,True,75.8769678437,77.1672890762,-1.2903212325,53.9443222417,54.463763426,-0.51944118424,0.461320754717
4,120,test,road_id,NL-003,1060,True,57.932843158,59.7906501672,-1.8578070092,40.3382305709,40.9644556314,-0.626225060491,0.514150943396
4,120,test,road_id,NL-004,1060,True,73.316274174,72.1031380154,1.2131361586,52.2038404898,50.9494141759,1.25442631394,0.477358490566
4,120,test,road_id,NL-005,1060,True,70.4195154574,68.1823590472,2.2371564102,49.2287300308,46.4803097032,2.74842032761,0.448113207547
4,120,test,road_id,NL-006,1060,True,79.0225107706,80.0286476631,-1.0061368925,56.6397397335,55.5916023234,1.04813741014,0.466037735849
4,120,test,road_id,NL-007,1060,True,60.1372410569,60.5757649389,-0.438523882,41.5007881239,40.1144667226,1.38632140121,0.467924528302
4,120,test,road_id,NL-008,1060,True,67.8144270517,70.4421541394,-2.6277270877,46.6217406956,47.1360251196,-0.514284423951,0.482075471698
4,120,test,road_id,NL-009,1060,True,52.0447129038,53.6921066561,-1.6473937523,37.2881603328,37.7682990993,-0.480138766471,0.497169811321
4,120,test,road_id,NL-010,1060,True,64.1433081113,62.9074965564,1.2358115549,45.1856540706,43.5407235344,1.64493053622,0.472641509434
4,120,test,road_id,NL-011,1060,True,49.612758849,48.898634483,0.714124366,34.7092358039,33.1726838591,1.5365519448,0.445283018868
4,120,test,road_id,NL-012,1060,True,41.9592979514,40.2963559574,1.662941994,30.9131040592,28.3477982312,2.56530582803,0.433018867925
4,120,test,road_id,NL-013,1060,True,44.6726041707,45.1535541782,-0.4809500075,31.3983582888,30.4762565155,0.922101773263,0.46320754717
4,120,test,road_id,NL-014,1060,True,73.1275304856,72.2093110766,0.918219409,48.1365489592,47.8168269709,0.319721988272,0.485849056604
4,120,test,road_id,NL-015,1060,True,69.0821358915,69.285272632,-0.2031367405,49.6158750693,47.9089777589,1.70689731045,0.466037735849
4,120,test,road_id,NL-016,1060,True,69.2951721817,68.2892880996,1.0058840821,48.7858498074,47.3692263952,1.41662341226,0.496226415094
4,120,test,road_id,NL-017,1060,True,47.9239168422,50.0213879509,-2.0974711087,34.0303628314,34.8345604424,-0.804197611036,0.483962264151
4,120,test,road_id,NL-018,1060,True,47.3668606123,44.8129124004,2.5539482119,33.1153514303,30.0230568541,3.09229457619,0.406603773585
4,120,test,road_id,NL-019,1060,True,83.2320838438,82.9880601903,0.2440236535,56.3798384799,55.458398576,0.921439903906,0.494339622642
4,120,test,road_id,NL-020,1060,True,46.1545111057,49.2436032334,-3.0890921277,33.3671201971,32.189694702,1.17742549506,0.412264150943
4,120,test,road_id,NL-021,1060,True,57.3218510545,55.5129559814,1.8088950731,40.3846912161,38.2305735301,2.15411768598,0.434905660377
4,120,test,road_id,NL-022,1060,True,52.3150127031,50.796524626,1.5184880771,36.2204415597,34.0653208833,2.15512067642,0.427358490566
4,120,test,road_id,NL-023,1060,True,68.0830243728,67.8242520998,0.258772273,46.5511328674,45.487831427,1.06330144042,0.457547169811
4,120,test,road_id,NL-024,1060,True,59.4183422135,58.5606870743,0.8576551392,39.5330732913,38.5660278517,0.967045439609,0.47641509434
4,120,test,road_id,NL-025,1060,True,51.4665034519,51.481327391,-0.0148239391,35.9182721025,35.0616902638,0.856581838667,0.472641509434
4,120,test,origin_hour,0,1100,True,26.6479032635,21.1989672019,5.4489360616,20.3514736502,15.9309540165,4.42051963365,0.387272727273
4,120,test,origin_hour,1,1100,True,24.5364457743,20.9562753848,3.5801703895,19.1976346375,15.3739982712,3.82363636632,0.383636363636
4,120,test,origin_hour,2,1100,True,25.7811959218,22.5326073503,3.2485885715,20.1404248179,16.859215898,3.28120891986,0.407272727273
4,120,test,origin_hour,3,1100,True,31.0148851798,30.3391519485,0.6757332313,23.818383681,21.6912512516,2.12713242934,0.436363636364
4,120,test,origin_hour,4,1100,True,50.3335905588,47.9165741636,2.4170163952,38.026384836,36.0676517514,1.95873308456,0.464545454545
4,120,test,origin_hour,5,1100,True,78.2857630568,80.0598932868,-1.77413023,58.0466727855,60.213286112,-2.16661332651,0.513636363636
4,120,test,origin_hour,6,1100,True,100.085989211,101.337634879,-1.2516456682,77.0760695342,78.8227930017,-1.74672346755,0.518181818182
4,120,test,origin_hour,7,1100,True,105.96949906,108.098708657,-2.129209597,78.177950954,80.4724823012,-2.29453134721,0.518181818182
4,120,test,origin_hour,8,1100,True,74.3356818945,72.5141539512,1.8215279433,56.6579183951,54.5009435578,2.15697483732,0.460909090909
4,120,test,origin_hour,9,1100,True,55.9162140684,54.5492132814,1.367000787,42.2375244517,41.4065252857,0.830999166039,0.487272727273
4,120,test,origin_hour,10,1100,True,48.0643538286,48.5374713332,-0.4731175046,37.1467293544,37.1889478031,-0.0422184487479,0.49
4,120,test,origin_hour,11,1100,True,49.4832285069,48.1415196843,1.3417088226,38.9342268071,37.5974490506,1.33677775648,0.465454545455
4,120,test,origin_hour,12,1100,True,51.4016766027,50.9556702557,0.446006347,37.7902017024,37.7938401633,-0.00363846082945,0.494545454545
4,120,test,origin_hour,13,1100,True,59.6629437239,57.8627362673,1.8002074566,45.574172778,44.044033584,1.53013919402,0.472727272727
4,120,test,origin_hour,14,1100,True,81.5863757464,83.9805450158,-2.3941692694,60.5878039771,61.4395641159,-0.851760138816,0.511818181818
4,120,test,origin_hour,15,1100,True,97.8041149373,100.147711966,-2.3435970287,74.2618720284,75.7654913016,-1.50361927322,0.53
4,120,test,origin_hour,16,1100,True,93.9133404706,96.3778863329,-2.4645458623,72.6277505741,74.7112144781,-2.08346390394,0.523636363636
4,120,test,origin_hour,17,1100,True,82.7751997387,83.2359089533,-0.4607092146,62.4061480346,61.6012941306,0.804853904058,0.479090909091
4,120,test,origin_hour,18,1100,True,52.5361129917,54.761385694,-2.2252727023,39.0097154847,41.5196522943,-2.5099368096,0.539090909091
4,120,test,origin_hour,19,1100,True,33.492220817,35.3343750608,-1.8421542438,24.8155800387,26.0818913392,-1.26631130045,0.499090909091
4,120,test,origin_hour,20,1150,True,26.9316358753,25.6239439283,1.307691947,20.6114148857,19.2923511535,1.31906373221,0.434782608696
4,120,test,origin_hour,21,1150,True,23.2253416478,21.0648339976,2.1605076502,18.17108877,15.8490923709,2.3219963991,0.42347826087
4,120,test,origin_hour,22,1100,True,37.4459719574,27.3528848233,10.0930871341,28.8570737092,20.4126076757,8.44446603353,0.342727272727
4,120,test,origin_hour,23,1100,True,36.5586537394,29.7060408234,6.852612916,28.098011417,21.3853073636,6.7127040534,0.345454545455
4,120,test,weekday,Friday,3800,True,63.3855475541,63.0915742752,0.2939732789,44.2811180137,42.8523258539,1.42879215975,0.461842105263
4,120,test,weekday,Monday,3600,True,73.5131967264,72.1505984608,1.3625982656,47.9766235856,46.7621981127,1.21442547286,0.466388888889
4,120,test,weekday,Saturday,4700,True,52.9473486918,53.2029307323,-0.2555820405,36.5746767826,35.8173978343,0.757278948292,0.468723404255
4,120,test,weekday,Sunday,3600,True,48.0861420746,46.149100094,1.9370419806,35.3796450817,31.4776642085,3.90198087326,0.411111111111
4,120,test,weekday,Thursday,3600,True,70.4169281707,73.1925398696,-2.7756116989,48.9328202011,49.6679677154,-0.735147514276,0.491111111111
4,120,test,weekday,Tuesday,3600,True,60.6667257081,60.5575908451,0.109134863,42.1514528639,41.6575899363,0.49386292755,0.470277777778
4,120,test,weekday,Wednesday,3600,True,62.8121521292,62.4657409808,0.3464111484,44.0745543475,43.2680484183,0.806505929179,0.474166666667
4,120,test,weekday_type,weekday,18200,True,66.3101901457,66.465494688,-0.1553045423,45.4701028596,44.8197655661,0.650337293526,0.472637362637
4,120,test,weekday_type,weekend,8300,True,50.895924473,50.2651471184,0.6307773546,36.0563497798,33.9351037316,2.12124604828,0.443734939759
4,120,test,peak_status,evening_peak,3300,True,59.8150084714,61.0342635011,-1.2192550297,42.0771478527,43.067612588,-0.990464735332,0.505757575758
4,120,test,peak_status,morning_peak,3300,True,81.4083356289,81.4846611461,-0.0763255172,59.0244646003,58.7933170482,0.23114755205,0.488787878788
4,120,test,peak_status,off_peak,19900,True,58.3910869433,58.0970554991,0.2940314442,39.8587062373,38.2532676621,1.60543857526,0.452412060302
4,120,test,weather_condition,Clear,19908,True,61.1434022127,60.9813008809,0.1621013318,41.8153402563,40.5052640174,1.31007623898,0.459714687563
4,120,test,weather_condition,Cloudy,4312,True,61.7141945192,62.7569400914,-1.0427455722,42.7960124313,42.3764202823,0.419592148992,0.472402597403
4,120,test,weather_condition,Fog,166,True,99.6029550801,103.420938684,-3.8179836038,73.5346303432,79.1481850946,-5.61355475142,0.596385542169
4,120,test,weather_condition,Overcast,946,True,57.0495282082,57.2007575915,-0.1512293833,40.8460425695,40.8512845949,-0.00524202539555,0.476744186047
4,120,test,weather_condition,Rain,1168,True,71.3822487356,68.5375540958,2.8446946398,50.4968072629,48.3658048009,2.13100246195,0.467465753425
4,120,test,actual_congestion,Free-flow,16098,True,42.1093611433,39.4577956879,2.6515654554,28.9464468516,26.4230835579,2.52336329372,0.434091191452
4,120,test,actual_congestion,Heavy,2536,True,84.6248379218,88.6178905896,-3.9930526678,66.2197862887,69.1420133756,-2.92222708684,0.538643533123
4,120,test,actual_congestion,Moderate,6331,True,72.8030745798,73.8515872507,-1.0485126709,54.8663215267,55.3716499321,-0.505328405366,0.502290317485
4,120,test,actual_congestion,Severe,1535,True,117.698192628,119.345855614,-1.6476629869,94.8218984926,95.1923345401,-0.370436047473,0.489250814332
4,120,validation,overall,all,26500,True,59.5989174586,61.0160307056,-1.417113247,41.3047339461,41.585433326,-0.280699379849,0.474113207547
4,120,validation,road_id,NL-001,1060,True,59.3691440672,60.6790083837,-1.3098643165,40.6233849828,40.3103387936,0.31304618925,0.467924528302
4,120,validation,road_id,NL-002,1060,True,73.5238277862,73.5756853416,-0.0518575554,52.6220996175,51.8907742559,0.731325361617,0.466981132075
4,120,validation,road_id,NL-003,1060,True,56.4627294443,59.805597083,-3.3428676387,39.4293244279,42.2969567272,-2.86763229929,0.529245283019
4,120,validation,road_id,NL-004,1060,True,72.1548228642,72.4263356147,-0.2715127505,51.4323221146,51.2814222095,0.15089990511,0.478301886792
4,120,validation,road_id,NL-005,1060,True,68.3653402432,69.6978840463,-1.3325438031,49.1364466611,49.7233927103,-0.586946049252,0.5
4,120,validation,road_id,NL-006,1060,True,77.2931908244,80.3796101272,-3.0864193028,54.0939717281,56.3466671484,-2.25269542026,0.489622641509
4,120,validation,road_id,NL-007,1060,True,57.3054493256,59.8916703645,-2.5862210389,39.3203717798,40.1981006293,-0.877728849592,0.483018867925
4,120,validation,road_id,NL-008,1060,True,63.8747898417,65.0607446609,-1.1859548192,44.8826237416,45.2514119196,-0.368788178004,0.485849056604
4,120,validation,road_id,NL-009,1060,True,49.7335734615,51.6442362968,-1.9106628353,35.5430925401,37.2057647873,-1.66267224721,0.508490566038
4,120,validation,road_id,NL-010,1060,True,64.9946635689,65.1375299753,-0.1428664064,44.1624233474,43.787647653,0.374775694377,0.499056603774
4,120,validation,road_id,NL-011,1060,True,50.0505692168,52.1276858341,-2.0771166173,35.2899806484,35.3321385095,-0.0421578610375,0.464150943396
4,120,validation,road_id,NL-012,1060,True,40.7897902843,41.7052089549,-0.9154186706,28.9977548276,28.7529895036,0.244765323969,0.483018867925
4,120,validation,road_id,NL-013,1060,True,44.2933008213,45.0705619982,-0.7772611769,31.7386202099,32.3604791981,-0.621858988151,0.489622641509
4,120,validation,road_id,NL-014,1060,True,64.8866404053,67.2915996199,-2.4049592146,44.7781913303,44.8459601609,-0.0677688305693,0.458490566038
4,120,validation,road_id,NL-015,1060,True,65.6696221287,65.7992167209,-0.1295945922,47.7986106679,46.8514231468,0.947187521086,0.45
4,120,validation,road_id,NL-016,1060,True,66.7783655114,67.7621266984,-0.983761187,46.7098670368,47.4591195102,-0.749252473333,0.495283018868
4,120,validation,road_id,NL-017,1060,True,47.8017895344,51.1279715524,-3.326182018,34.7360118973,36.0406577574,-1.30464586007,0.468867924528
4,120,validation,road_id,NL-018,1060,True,44.1288231987,43.8290430426,0.2997801561,31.4944841178,30.5022579951,0.992226122695,0.443396226415
4,120,validation,road_id,NL-019,1060,True,81.1944279709,81.6180463871,-0.4236184162,57.030581415,56.2208438646,0.809737550347,0.452830188679
4,120,validation,road_id,NL-020,1060,True,42.6310999895,45.4910092212,-2.8599092317,31.4464085398,30.8291431564,0.617265383353,0.421698113208
4,120,validation,road_id,NL-021,1060,True,53.1682213179,54.1840286015,-1.0158072836,37.6237780628,37.4823616894,0.141416373404,0.458490566038
4,120,validation,road_id,NL-022,1060,True,52.5908013668,54.5871199463,-1.9963185795,36.52466384,36.0362496617,0.48841417834,0.43679245283
4,120,validation,road_id,NL-023,1060,True,64.3939461211,65.5282426381,-1.134296517,45.8199401984,45.2982843083,0.521655890107,0.455660377358
4,120,validation,road_id,NL-024,1060,True,52.5461270469,54.3661193551,-1.8199923082,36.4805981945,37.5810287574,-1.10043056295,0.493396226415
4,120,validation,road_id,NL-025,1060,True,50.1073442621,52.3356553241,-2.228311062,34.9027967253,35.7504190954,-0.847622370161,0.472641509434
4,120,validation,origin_hour,0,1100,True,25.3593231991,20.7282381222,4.6310850769,19.1785635637,15.4432449545,3.73531860919,0.392727272727
4,120,validation,origin_hour,1,1100,True,25.2944026352,20.9620753479,4.3323272873,19.576212636,15.5787541081,3.99745852791,0.385454545455
4,120,validation,origin_hour,2,1100,True,26.6198923933,22.9413815658,3.6785108275,20.5760324788,17.2594519472,3.31658053159,0.424545454545
4,120,validation,origin_hour,3,1100,True,30.4551936121,27.4169529103,3.0382407018,23.2886860411,20.4884743783,2.80021166282,0.43
4,120,validation,origin_hour,4,1125,True,50.6663976978,46.4526548531,4.2137428447,38.4129316083,34.6080457566,3.80488585177,0.433777777778
4,120,validation,origin_hour,5,1150,True,77.5904650815,78.4755873186,-0.8851222371,58.1188108983,59.7966164668,-1.67780556852,0.51652173913
4,120,validation,origin_hour,6,1125,True,97.574353258,101.607917769,-4.033564511,75.3232376336,78.4180020587,-3.09476442509,0.529777777778
4,120,validation,origin_hour,7,1100,True,96.1049869903,102.638016052,-6.5330290613,71.4945528029,77.8537590376,-6.35920623471,0.531818181818
4,120,validation,origin_hour,8,1100,True,69.3027070779,71.0120294903,-1.7093224124,52.7716248848,54.1128553771,-1.34123049229,0.482727272727
4,120,validation,origin_hour,9,1100,True,54.4893402861,58.3551768558,-3.8658365697,41.7263181353,43.9905540593,-2.26423592401,0.49
4,120,validation,origin_hour,10,1100,True,47.7903906731,52.2927410245,-4.5023503514,35.9944574747,38.2408249313,-2.24636745662,0.463636363636
4,120,validation,origin_hour,11,1100,True,45.2959594058,50.692044319,-5.3960849132,34.1529124196,37.4425023216,-3.28958990199,0.497272727273
4,120,validation,origin_hour,12,1100,True,50.6484074122,55.5424388767,-4.8940314645,37.5022093517,41.5697516657,-4.06754231397,0.542727272727
4,120,validation,origin_hour,13,1100,True,59.6101036323,59.8569644808,-0.2468608485,45.0986530681,45.6131787001,-0.514525631976,0.482727272727
4,120,validation,origin_hour,14,1100,True,76.9155348691,77.03557619,-0.1200413209,57.500549542,57.5770205822,-0.0764710402445,0.488181818182
4,120,validation,origin_hour,15,1100,True,94.0315035556,95.3523517003,-1.3208481447,72.8253175504,73.9472677842,-1.12195023378,0.506363636364
4,120,validation,origin_hour,16,1100,True,96.1083988352,97.3893719741,-1.2809731389,76.4556404833,78.0225163584,-1.56687587511,0.529090909091
4,120,validation,origin_hour,17,1100,True,73.3158802672,75.6622596567,-2.3463793895,56.672286878,59.0419914002,-2.36970452216,0.510909090909
4,120,validation,origin_hour,18,1100,True,49.9752434031,52.1338800533,-2.1586366502,38.0619393281,39.4008277279,-1.33888839979,0.510909090909
4,120,validation,origin_hour,19,1100,True,34.7744971719,36.4639369459,-1.689439774,26.5234604381,27.2363691652,-0.712908727112,0.502727272727
4,120,validation,origin_hour,20,1100,True,25.0627674471,26.6592265565,-1.5964591094,19.5194812675,20.3173147418,-0.797833474275,0.502727272727
4,120,validation,origin_hour,21,1100,True,22.6160800534,22.5594972985,0.0565827549,18.0893061924,17.0325404376,1.05676575477,0.443636363636
4,120,validation,origin_hour,22,1100,True,34.9331075529,31.0350511091,3.8980564438,26.0125314572,22.0166413925,3.99589006461,0.387272727273
4,120,validation,origin_hour,23,1100,True,33.121344415,30.2862241734,2.8351202416,24.9661973169,21.5355865736,3.4306107433,0.390909090909
4,120,validation,weekday,Friday,3925,True,59.6576821982,59.5452535241,0.1124286741,42.5930790519,41.5989657611,0.994113290841,0.467006369427
4,120,validation,weekday,Monday,3600,True,65.5923864963,65.9099512357,-0.3175647394,45.0882455467,44.5752420271,0.513003519544,0.457777777778
4,120,validation,weekday,Saturday,3600,True,52.9224422519,53.2945740615,-0.3721318096,35.3719130183,35.3150040248,0.0569089934803,0.4775
4,120,validation,weekday,Sunday,3600,True,44.9819662212,45.6139921763,-0.6320259551,32.9450189326,31.5831750259,1.36184390669,0.45
4,120,validation,weekday,Thursday,4575,True,63.2305030301,63.2438083202,-0.0133052901,44.3517429222,43.6800388858,0.671704036355,0.484371584699
4,120,validation,weekday,Tuesday,3600,True,63.3201938071,63.0416020167,0.2785917904,44.8711645362,44.357989069,0.513175467224,0.481388888889
4,120,validation,weekday,Wednesday,3600,True,63.6370080503,72.228784582,-8.5917765317,42.970433084,49.419107804,-6.44867471996,0.498611111111
4,120,validation,weekday_type,weekday,19300,True,63.0658166997,64.7605880344,-1.6947713347,43.9706991994,44.620753293,-0.650054093607,0.477979274611
4,120,validation,weekday_type,weekend,7200,True,49.1129421794,49.6031647511,-0.4902225717,34.1584659754,33.4490895254,0.709376450085,0.46375
4,120,validation,peak_status,evening_peak,3300,True,55.0212350101,57.0740387081,-2.052803698,40.4192288814,41.8930627644,-1.47383388302,0.508181818182
4,120,validation,peak_status,morning_peak,3300,True,75.2952453956,79.5457883595,-4.2505429639,55.330831941,58.6523894913,-3.32155755034,0.501515151515
4,120,validation,peak_status,off_peak,19900,True,57.3404172098,58.0365097179,-0.6960925081,39.1256406461,38.7042206379,0.421420008245,0.46391959799
4,120,validation,weather_condition,Clear,19716,True,58.760956716,59.7144399002,-0.9534831842,40.9745343694,40.9861610994,-0.0116267299882,0.468096977074
4,120,validation,weather_condition,Cloudy,5008,True,60.764880957,62.1433936704,-1.3785127134,41.912214906,42.1532473691,-0.241032463191,0.482028753994
4,120,validation,weather_condition,Fog,176,True,87.9318881672,114.039194283,-26.1073061159,56.676968164,77.0015566016,-20.3245884377,0.630681818182
4,120,validation,weather_condition,Overcast,856,True,51.8566531594,52.3689465613,-0.5122934019,35.2958713193,35.7741611561,-0.478289836762,0.495327102804
4,120,validation,weather_condition,Rain,744,True,72.385627306,76.7132519224,-4.3276246164,49.2429374331,51.9521668909,-2.70922945779,0.518817204301
4,120,validation,actual_congestion,Free-flow,15979,True,38.2332975006,39.7823735546,-1.549076054,27.6846818492,27.3331295983,0.351552250881,0.453908254584
4,120,validation,actual_congestion,Heavy,2553,True,82.8389444667,86.3752687293,-3.5363242626,64.6661500762,67.764751913,-3.09860183687,0.535056795926
4,120,validation,actual_congestion,Moderate,6541,True,71.7523952524,73.6504264953,-1.8980312429,54.0218726799,55.2010476432,-1.17917496325,0.502828313713
4,120,validation,actual_congestion,Severe,1427,True,117.124518391,114.906302594,2.2182157972,93.7296201544,91.9302319685,1.79938818591,0.459705676244
